runid,ninf,ninf_cem,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,csm_avg,cem_scm,cem_avg,onenn,tmle1,tmle2,aipw1,aipw2
11,2,30,0,-0.6067921856259124,-0.4574245052118169,-0.08561392489891695,0.3636479692426501,-0.004548842201511496,-0.030161756130446804,-0.7012709024517259,1.3246123923605122,2.160821527289392,0.9263140512137489,1.0731998662536903,1.8074034475711356,-0.677361947517825,-0.27034660163196783,-0.20828518303305302,-0.026054297837198287
8,4,30,0,0.5498388397856102,1.2233066714530496,-0.21880904371085297,0.2598065599694601,0.3273473647207253,1.0204258176823569,0.6070440254472693,1.1555961981462195,1.9099600479949794,1.1090504825981973,0.876499635387713,1.094558152264029,1.7227465530453325,0.37521116162758017,1.9337142738054407,0.5967136041109312
6,3,29,0,-0.11686094538509284,-0.23891105526543388,-0.6724354693978052,-0.13789883012388138,0.2701859286704003,-0.5783117830618476,-1.2366503943456788,0.8573456775047452,1.6821883406867686,2.1427143052306628,2.1995327231353796,1.5828186246970848,-1.5414949368591448,-0.2423197987532076,0.49570789110479113,-1.061669415730309
5,5,24,0,-1.5483336558310477,-1.0155091179584481,-0.5163694078579546,-0.3553132578979355,0.206684257175573,-0.33656684639845125,-1.4009647851514186,0.5921044824921058,1.481447282366565,1.3169393647936634,1.199794097387703,1.2232169504818318,-0.7806783620593388,0.3341924582172691,-0.9419741065804003,-0.21520636123568235
9,2,26,0,0.13842088245793782,0.2507390249103212,-0.39782485341252194,0.35561797338590007,-0.27199602313419535,0.2095045606917978,-0.8596027547672209,-1.2284766815029773,0.12020792440688499,-0.799029240348367,-0.8047385647429941,0.3512148122231462,-0.5360168767099142,0.19366160146187605,0.6803106564862753,-0.6293696147567825
16,9,37,0,2.4177339616571274,0.44190979601248337,-0.3270566821055052,-0.4629865270157306,-0.37438425281673426,-1.4533836662304633,-0.6453633820595197,1.679107125647569,2.5124529150354578,1.2359523365736838,0.8870984186266941,2.288688393102478,0.1924916952901571,-1.083630312606608,0.8172610286726089,0.2423591760884782
13,5,33,0,0.04043206574380509,0.14254651783239503,-0.17076628439923258,0.026209957615282574,0.49352847285400053,-0.8797721567753856,-1.851841113988356,-0.442535392778308,-0.08947752973243084,-1.5685681826625935,-1.2697850911132678,0.896948037834977,0.24549375323804273,-0.1407552292484242,0.47444245047577693,-0.5128091152351629
15,3,31,0,-1.118359244315041,-1.3851163071470411,0.008612142703207759,0.4134938615732397,-0.8432592307825706,-0.809397454391223,-2.6510202056931664,-0.005788537209912903,0.6798179207580262,-1.1029193973368265,-1.110633809129081,0.9143353985376503,-1.820260097045106,-1.2926499512725886,-1.421688294428804,-2.751303330510412
19,5,36,0,0.9019331150705394,-0.9545411296477333,-0.32879348812638653,-0.2111989730987387,0.12658445501691007,-0.5852368202623106,-1.5853522937071292,0.3349311347899073,1.0295469582799832,-0.3488735706550319,-0.5394195771428825,0.618652330441928,-0.920716695200406,-0.7089752869482544,-0.41096448404235203,-0.6353407389602919
12,2,36,0,-0.5023245226384452,0.051825449687127545,-0.6477441733979727,-0.3569150329768455,-0.27390851402849326,-1.1883623133984411,-1.1401712331532146,0.0010213749696275087,0.6013492149137756,-0.32133695873793355,-0.24456240081390934,0.26565839320060824,-0.2469507810548549,-0.19999317415484702,0.0398347842712997,-1.098694286264679
20,3,27,0,-0.31499225985981827,-1.5741870117915715,-0.9341684190984134,-1.0588136064062401,-0.061943253249617636,0.06666371997529996,-1.5787132402628021,0.5545311293318811,1.6808836977755846,-0.16635743613363285,-0.13725100681766733,0.8398759164263492,-1.9378930335793076,-0.1964377352067725,-0.5804308691641475,-0.8678868142535587
21,6,25,0,-0.9473071132428403,0.5452587533851618,-0.6484577399812084,-0.36307961405275463,0.3608009460705854,-1.0381484037437572,-1.2676678624010522,0.04088221380060375,1.3156966653026112,-0.16395355333322437,-0.21506078100414738,0.31454474695912715,0.9984284215227088,0.6248436597001451,0.6035804469429513,-0.3048245194952216
18,2,28,0,1.8146889805365225,-0.09019104096464226,-1.40382204534912,-1.5781928432738732,-0.6996413036984209,-11.130497119828993,-0.6917051843153974,0.4672160989820089,1.7117014951696943,0.27431720351952116,0.0111740815640049,1.6452704413057218,1.238266655306947,-0.38974105812992743,1.4182118418023058,0.8185424942691805
17,2,22,0,-2.8689190567591387,-1.6268853561120418,-0.4606035765213692,-0.04306774723024356,0.41949960000614384,-0.6283493074841244,-2.1900609798502453,-0.4432433494809249,0.3515829880501107,-0.06672366267087071,0.06366936192713046,0.5064550142277691,-2.056467123766395,-0.2547221544392697,-1.7494870703298662,-2.057059915035816
22,7,36,0,-0.7617397078070169,0.14978093303068007,-0.44925078562041687,-0.06080873319819229,0.2693208780228994,-0.42078924932802586,-0.3237737196411592,0.8215621740900767,1.2033817156525504,1.1886066219709757,1.008779678141138,1.4319916797306664,-0.03494803824151426,8.942126642510467e-4,0.11325542231044851,0.1077785541572367
14,5,33,0,0.5103634547983784,-0.022676738774068284,-0.3207759823948626,-0.15083674522788215,0.25704809580603116,-0.25627537696267577,-0.992646237315931,0.44128382142146627,0.92857740852366,0.02065799055684625,0.06526537658233167,0.41749489448878485,-0.479048142131849,-0.3451704890096587,-0.017766077231685468,-0.55663007876335735
23,4,26,0,0.05441233441177751,-1.9894665955420798,-1.4109949223141562,-1.2022918508287261,-0.307845541069351,-0.7817144372634299,-3.5988686811673656,0.46049628236398554,1.645242991445354,1.9776433268830083,1.5687504022593295,1.5939273778469545,-2.4054954268959787,-0.36929194106978486,-0.5079589720627297,-0.36846743469737275
24,5,23,0,0.7677357260527451,2.963471538323244,1.178349031348783,3.2634404199859053,0.5591074596114733,-0.4351684950986314,0.44649432944883927,1.3606908841454421,1.358229155947007,-0.271237493682718,-0.15565967660153124,1.954009867191429,1.9288603175908148,-0.12951022473521256,4.402222398089278,1.485310791362839
