id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap,noise,bias,att_est_unbiased
25,toy,A-E,3.000441319110262,3.064660146638799,3.0624413675328896,2.897088583917616,3.227794151148163,1,0.08436366510983348,1,linear,1.004000000000815,0.03099999999994907,8.653635084368456e-4,0.06421882752853758,3.0004413191102612
26,toy,A-E,3.0486520356152877,3.102955435204059,3.1030737010614367,2.977151326744872,3.228996075378001,1,0.06424610934518606,1,linear,1.0039999999999054,0.04399999999986903,-0.0036116286292508792,0.05430339958877095,3.048652035615288
27,toy,A-E,2.9603150808440573,3.0932284151112306,3.0931780948135787,2.9710617884410877,3.21529440118607,0,0.062304237945148444,1,linear,1.0090000000000146,0.03299999999944703,0.06957644308124272,0.13291333426717422,2.9603150808440564
28,toy,A-E,3.006440722125808,3.0257382505186703,3.0257423949953313,2.898692541720574,3.1527922482700887,1,0.06482135371161098,1,linear,1.030999999999949,0.03299999999944703,-0.0334430693782381,0.01929752839286092,3.0064407221258094
29,toy,A-E,2.9691788487761546,3.050659236294017,3.050462847427893,2.909977370170241,3.1909483246855452,1,0.07167626390696534,1,linear,1.0140000000001237,0.03499999999985448,0.029633247757369793,0.08148038751786224,2.9691788487761546
30,toy,A-E,2.9983299110709996,2.9364330569525503,2.9365179098674266,2.7967961732686395,3.0762396464662136,1,0.07128660030550368,1,linear,1.0030000000006112,0.03499999999985448,-0.055220736836697516,-0.00821786317923312,2.9446509201317834
31,toy,A-E,3.0287792234934074,3.2276443114641955,3.2275823897699283,3.075382598884852,3.3797821806550044,0,0.0776529545332021,1,linear,1.004000000000815,0.03299999999944703,0.15109928731256528,0.1988650879707876,3.028779223493408
32,toy,A-E,2.9929780216544075,2.870821591199479,2.870862687210558,2.7420638173523475,2.9996615570687686,1,0.06571370911133184,1,linear,1.0590000000001965,0.03300000000035652,-0.16885240922300396,-0.12215643045492897,2.992978021654408
33,toy,A-E,3.0046099406518554,3.1272951247384526,3.126817559648191,3.0239902219456645,3.2296448973507172,0,0.052462927399248085,1,linear,1.0120000000006257,0.03299999999944703,0.07351778819699614,0.12268518408659723,3.0046099406518554
34,toy,A-E,3.0103702883228887,2.9623399316706926,2.963401500222452,2.8226502762565486,3.1041527241883555,1,0.07181184896219556,1,linear,1.0070000000005166,0.04599999999936699,-0.10586987127103896,-0.04803035665219646,3.010370288322889
35,toy,A-E,2.964914962498103,2.9968577867339663,2.996814359330263,2.8598258496558953,3.1338028690046307,1,0.06989209677263661,1,linear,0.9959999999991851,0.03300000000035652,-0.022487427868546406,0.03194282423586259,2.9649149624981037
36,toy,A-E,3.036605359251961,2.973725746719559,2.973755052599365,2.8172451771152573,3.1302649280834727,1,0.07985197728780992,1,linear,1.0160000000005311,0.032000000000152795,-0.09114186143164416,-0.044231220480587474,3.0179569672001465
37,toy,A-E,3.002362657573471,2.975907040469621,2.976405753703851,2.8681224780503634,3.084689029357339,1,0.05524656921096301,1,linear,1.0410000000001673,0.032000000000152795,-0.07768012273660442,-0.026455617103850138,3.002362657573471
38,toy,A-E,2.990409620540935,3.004765604986937,3.0055716783934243,2.877698027573405,3.1334453292134437,1,0.06524165858164253,1,linear,1.042000000000371,0.03999999999996362,-0.04229935688169683,0.01435598444600128,2.9904096205409356
39,toy,A-E,3.0217858596381957,3.007770329610996,3.007344680652067,2.866917435292618,3.147771926011516,1,0.07164655375482104,1,linear,1.0489999999999782,0.032000000000152795,-0.07422694318255474,-0.014015530027198686,3.021785859638195
40,toy,A-E,3.0647003985908867,3.0724102559083484,3.0720868473789897,2.926921322449011,3.2172523723089683,1,0.07406404333162164,1,linear,1.0050000000001091,0.033999999999650754,-0.04726314263864064,0.0077098573174607665,3.0647003985908876
41,toy,A-E,2.9721529115353165,3.034300166835341,3.0335162738513564,2.928279473444314,3.138753074258399,1,0.0536922451056339,1,linear,1.0119999999997162,0.03400000000056025,-0.014449301710397638,0.062147255300024185,2.972152911535317
42,toy,A-E,3.018045262496404,3.1297740832704104,3.1301698610609625,2.998361680630252,3.261978041491673,1,0.06724907164832167,1,linear,1.0059999999994034,0.03099999999994907,0.05338460382591996,0.11172882077400637,3.018045262496404
43,toy,A-E,2.974267796864074,3.0211024603183647,3.021034201409171,2.906193978633206,3.1358744241851357,1,0.0585919503959005,1,linear,1.0299999999997453,0.033999999999650754,0.006870796737348604,0.046834663454290215,2.9742677968640745
44,toy,A-E,2.9986533861834563,3.2141397734994355,3.214687653973764,3.0895424999390593,3.339832808008469,0,0.06384956838505346,1,linear,0.9850000000005821,0.04100000000016735,0.14780540049560878,0.18907850374005264,3.025061269759383
45,toy,A-E,2.9275063335259057,2.8714414866196822,2.871452009388682,2.7420348631514333,3.0008691556259306,1,0.06602915624349415,1,linear,1.0059999999994034,0.03300000000035652,-0.11048114485602865,-0.05606484690622349,2.9275063335259057
46,toy,A-E,3.007182924057726,3.009243913318353,3.009437201105688,2.91272069596806,3.1061537062433158,1,0.04934515568246322,1,linear,1.0039999999999054,0.033999999999650754,-0.05652705468512362,0.002060989260626478,3.0071829240577266
47,toy,A-E,2.9611324782534987,3.1726047477492925,3.172752296900743,3.042769016147351,3.3027355776541354,0,0.06631800038438386,1,linear,0.9970000000002983,0.033999999999650754,0.16249238243001157,0.21147226949579334,2.961132478253499
48,toy,A-E,3.0094730606433124,3.3810882630433774,3.3813484562948752,3.2764005018968865,3.486296410692864,0,0.053544874692851366,1,linear,1.0289999999995416,0.030000000000654836,0.3028369006693919,0.37161520240006585,3.0094730606433115
49,toy,A-E,3.011589780804641,2.8452364926653537,2.8455066905935222,2.7111471247262964,2.979866256460748,0,0.06855079891184997,1,linear,1.3159999999998035,0.03400000000056025,-0.20395497862468442,-0.16635328813928751,3.0115897808046412
50,toy,A-E,3.0625541776506444,3.08273645753325,3.0826024922990167,2.9676608385086136,3.19754414608942,1,0.0586437009134709,1,linear,0.98700000000008,0.03799999999955617,-0.030945820780361705,0.020182279882605236,3.062554177650645
51,toy,A-E,3.059009630855222,3.3168926642267964,3.3179799282973517,3.168430880624199,3.467528975970504,0,0.0763005345271185,1,linear,0.9740000000001601,0.02999999999974534,0.17010319476563415,0.23236781400973072,3.0845248502170657
52,toy,A-E,3.0067323593743,3.4520355543119425,3.452904446424613,3.3126884525715274,3.5931204402776986,0,0.07153877237402337,1,linear,0.9760000000005675,0.03099999999994907,0.38448691910888505,0.4453031949376438,3.0067323593742987
53,toy,A-E,3.0428049062657765,3.0745407745433564,3.0744576517320823,2.91874248493243,3.2301728185317344,1,0.07944651367329185,1,linear,1,0.03400000000056025,-0.022869448080746736,0.031735868277579904,3.0428049062657765
54,toy,A-E,3.0483907934205647,3.0425256643926355,3.041954264258683,2.942672334584905,3.141236193932461,1,0.050654045751927536,1,linear,0.9830000000001746,0.03099999999994907,-0.05722556687837483,-0.005865129027929683,3.048390793420565
55,toy,A-E,3.039941733923826,3.1508697554910103,3.152951098004745,3.0297278933833773,3.2761743026261128,1,0.0628689819496773,1,linear,0.9879999999993743,0.032000000000152795,0.010948483041793309,0.0633134325511282,3.087556322939882
56,toy,A-E,2.9316645930076093,2.92381444117626,2.925772508576508,2.801079624072609,3.050465393080407,1,0.06361881862443836,1,linear,0.9930000000003929,0.033999999999650754,-0.07308192497087773,-0.03280030611568563,2.9566147472919457
57,toy,A-E,3.0439024021581216,3.0769900883726873,3.076682739628385,2.95824177403263,3.19512370522414,1,0.060429064079466764,1,linear,1.0100000000002183,0.033999999999650754,-0.015345098279085936,0.03308768621456526,3.043902402158122
58,toy,A-E,3.0120290797782556,3.0890511927816036,3.0891022268060424,2.9760092561036644,3.2021951975084204,1,0.05770049525631523,1,linear,1.0020000000004075,0.032000000000152795,0.020994843044069855,0.0770221130033466,3.012029079778257
59,toy,A-E,2.9270066659484133,2.961095772136227,2.960916349895401,2.822325247990009,3.0995074518007932,1,0.07070974587009794,1,linear,0.9979999999995925,0.03300000000035652,-0.019216548580095555,0.03408910618781391,2.9270066659484133
60,toy,A-E,2.98447799728245,2.9000906215656377,2.8981661884960777,2.743629632712241,3.052702744279914,1,0.07884518152236551,1,linear,0.8989999999994325,0.02900000000045111,-0.280726899727943,-0.25726707839145124,3.157357699957089
61,toy,A-E,3.0246659909032085,2.9955267170749824,2.9952216139608354,2.878501732751466,3.1119414951702047,1,0.05955095980069865,1,linear,1.0090000000000146,0.03800000000046566,-0.08012604708406543,-0.029139273828226564,3.024665990903209
62,toy,A-E,2.976543229878386,2.877968987480652,2.878339280077122,2.726820835370033,3.0298577247842107,1,0.07730532893218821,1,linear,0.9859999999998763,0.032000000000152795,-0.135591642895766,-0.09857424239773405,2.976543229878386
63,toy,A-E,2.9743691983500744,3.0611014572369095,3.0616075976020714,2.9399447588499728,3.18327043635417,1,0.0620728769143361,1,linear,1,0.035000000000763976,0.028004569475173755,0.08673225888683511,2.9743691983500744
64,toy,A-E,2.934725732979816,3.1916911691207828,3.1921952930121718,3.0682242780869937,3.31616630793735,0,0.0632505178189683,1,linear,0.9840000000003783,0.03299999999944703,0.19311431581599375,0.2569654361409661,2.9347257329798166
65,toy,A-E,2.8969387074512083,3.053089954185566,3.0530639449426253,2.9218244705562078,3.184303419329043,0,0.06695891550327421,1,linear,1.018000000000029,0.03300000000035652,0.09923820737535005,0.15615124673435776,2.8969387074512083
66,toy,A-E,2.955571975497638,2.8085607107420474,2.8088035025307536,2.690746978820496,2.926860026241011,0,0.06023292026033538,1,linear,1.006999999999607,0.032000000000152795,-0.18559253423325422,-0.1470112647555908,2.955571975497638
67,toy,A-E,3.0747891759681174,3.3403902888287815,3.340350085050605,3.211829355775992,3.4688708143252183,0,0.06557180065031286,1,linear,1.0869999999995343,0.032000000000152795,0.2086238303534646,0.2656011128606641,3.0747891759681174
68,toy,A-E,2.9508638887474263,3.093551139678567,3.098179955950761,2.9684804010051633,3.2278795108963583,0,0.06617324231918237,1,linear,0.9929999999994834,0.032000000000152795,0.09203885984909249,0.1426872509311421,2.950863888747425
69,toy,A-E,3.0229453762327063,2.9841079844094827,2.986520505417037,2.8746909431560974,3.098350067677977,1,0.05705589911272448,1,linear,1.0090000000000146,0.0319999999992433,-0.09384567562267482,-0.03883739182322277,3.0229453762327054
70,toy,A-E,2.94534243271048,2.9310982851471437,2.930751245280713,2.7910828325850323,3.0704196579763936,1,0.07125939423249013,1,linear,0.9949999999998909,0.03300000000035652,-0.06857107206955591,-0.01424414756333725,2.945342432710481
71,toy,A-E,2.9962474816508613,3.164891433651783,3.1649536109556355,3.012595635302813,3.317311586608458,0,0.0777336610473584,1,linear,0.98700000000008,0.03299999999944703,0.12574642553969087,0.16864395200092197,2.996247481650861
72,toy,A-E,2.907697058943866,2.865393398098316,2.86575958208017,2.7496899081098523,2.9818292560504878,1,0.05921922141342752,1,linear,0.9789999999993597,0.032000000000152795,-0.0843722918541594,-0.04230366084554937,2.9076970589438655
73,toy,A-E,2.941077372880762,3.109440353112217,3.108069202530084,2.9732030283273563,3.2429353767328113,0,0.06880927255241209,1,linear,1.0169999999998254,0.03499999999985448,0.11755157213731313,0.16836298023145524,2.9410773728807618
74,toy,A-E,2.9850877508139932,3.0859817283400766,3.0852202298332436,2.972249694941048,3.1981907647254393,1,0.05763802800622233,1,linear,1.0030000000006112,0.033999999999650754,0.0412179423215388,0.10089397752608331,2.9850877508139932
75,toy,A-E,3.063248161091676,3.269815606423074,3.2699598856876686,3.144715058170034,3.3952047132053034,0,0.0639004222028748,1,linear,1.0080000000007203,0.03499999999985448,0.15875392760690235,0.20656744533139904,3.063248161091675
76,toy,A-E,2.9231880799027614,3.0194115502696706,3.019263542409488,2.886505927380564,3.152021157438412,1,0.0677334770555734,1,linear,1.0239999999994325,0.03400000000056025,0.03907648704413474,0.09622347036690915,2.9231880799027614
77,toy,A-E,3.00604631956906,2.8621733947443317,2.8627269923255727,2.764886166227896,2.9605678184232493,0,0.04991878882534516,1,linear,1.006999999999607,0.032000000000152795,-0.18606463756835187,-0.1438729248247288,3.0060463195690605
78,toy,A-E,2.9327523718393422,2.949974107743712,2.9490259784718242,2.8251627177824017,3.072889239161247,1,0.06319554116807283,1,linear,1.0140000000001237,0.03299999999944703,-0.045899701934338295,0.017221735904369595,2.9327523718393422
79,toy,A-E,3.009279020261504,3.0033568861741964,3.0022266800565287,2.858060523121063,3.1463928369919945,1,0.07355416170176819,1,linear,1.0159999999996217,0.03400000000056025,-0.05448354008985939,-0.005922134087307462,3.009279020261504
80,toy,A-E,2.997244195348797,2.923763349666122,2.923851246406329,2.786298883081714,3.0614036097309443,1,0.07017977720643637,1,linear,1.0090000000000146,0.03499999999985448,-0.12623229044208634,-0.07348084568267499,2.997244195348797
81,toy,A-E,3.110476434693043,3.181068494788719,3.180965214136347,3.0496853246066977,3.312245103665996,1,0.06697953547431089,1,linear,1.0050000000001091,0.03300000000035652,0.002903287574777806,0.07059206009567554,3.1104764346930436
82,toy,A-E,3.0313763684893047,3.0048942847845908,3.005127663035542,2.8860841491323606,3.1241711769387233,1,0.06073648668529666,1,linear,1,0.03999999999996362,-0.05921730018628453,-0.026482083704713943,3.0313763684893047
83,toy,A-E,2.9368730656306727,3.006240392692332,3.006142175234666,2.8671300005914016,3.1451543498779304,1,0.07092457889962464,1,linear,0.9989999999997963,0.03299999999944703,0.01946884857149881,0.06936732706165927,2.9368730656306727
84,toy,A-E,3.0425920231725616,3.007761427281044,3.0063603077175514,2.873443111283498,3.139277504151605,1,0.06781489613982321,1,linear,1.056999999999789,0.03499999999985448,-0.08850436387451122,-0.034830595891517824,3.0425920231725616
85,toy,A-E,2.950966583174645,3.0063808717194362,3.0063348888356436,2.885895514113812,3.126774263557475,1,0.061448660572363034,1,linear,1.030999999999949,0.032000000000152795,-0.0027453324542850467,0.05541428854479058,2.9509665831746457
86,toy,A-E,2.9289815547163127,2.907922118405481,2.9064574252349042,2.7873067339574833,3.025608116512325,1,0.060791169019092366,1,linear,1.0230000000001382,0.032000000000152795,-0.09011716539614775,-0.02105943631083207,2.928981554716313
87,toy,A-E,2.9924891592427385,2.989553409547451,2.990437397896171,2.862906640006639,3.1179681557857033,1,0.06506671320894497,1,linear,0.9580000000005384,0.03099999999994907,-0.029884545438229396,0.014235529610295394,2.9753178799371556
88,toy,A-E,3.0194413081644313,3.042147569841685,3.0419845531302694,2.9183993534039527,3.165569752856586,1,0.06305367332975335,1,linear,1.0709999999999127,0.032000000000152795,-0.04063734493233724,0.022706261677253536,3.0194413081644313
89,toy,A-E,3.0324745498414702,2.8475507660252752,2.8490110256201358,2.704551636679387,2.9934704145608846,0,0.07370376986772902,1,linear,1.0050000000001091,0.0319999999992433,-0.22503523457244853,-0.18492378381619545,3.0324745498414707
90,toy,A-E,3.031701170864874,3.06587811070439,3.067954988388157,2.9357503163379124,3.2001596604384015,1,0.06745136329094113,1,linear,1.02599999999984,0.033999999999650754,0.03536627611904792,0.07104325977987624,2.994834850924514
91,toy,A-E,3.085123285521405,3.075149446675259,3.0765739462431956,2.9790211617867968,3.1741267306995944,1,0.049771828804285045,1,linear,1,0.032000000000152795,-0.06027044541162127,-0.017279163044295665,3.092428609719555
92,toy,A-E,3.028781570411859,3.0361650651807555,3.036718966358636,2.896354847293547,3.1770830854237246,1,0.07161434646177998,1,linear,1,0.03099999999994907,-0.06624367667009627,0.007383494768895993,3.0287815704118595
93,toy,A-E,3.065612801791776,3.128551684206328,3.1287113400091893,3.0158177744771444,3.241604905541234,1,0.05759875792451263,1,linear,1.0150000000003274,0.0319999999992433,-0.020265966246322938,0.05568055113985704,3.072871133066471
94,toy,A-E,2.9619201420369032,3.084764820217055,3.0848807751765013,2.9478158054543697,3.221945744898633,1,0.06993110700108751,1,linear,1.0080000000007203,0.033999999999650754,0.07211962604515837,0.12284467818015177,2.9619201420369032
95,toy,A-E,2.9664484356086467,3.2320454938918566,3.2319036435888515,3.1102641590584734,3.3535431281192296,0,0.06206096149509093,1,linear,1.0330000000003565,0.03299999999944703,0.21075507360320084,0.2655970582832099,2.9664484356086467
96,toy,A-E,3.035780313093933,3.153568052909737,3.152206893593734,3.0238253293827464,3.280588457804722,1,0.06550079806683043,1,linear,1.0200000000004366,0.033999999999650754,0.08061398860576068,0.14092049447807664,3.0126475584316603
97,toy,A-E,2.9949121451802956,3.0290391859616825,3.0287992089353732,2.9094324529949116,3.148165964875835,1,0.06090140609207232,1,linear,1.0090000000000146,0.03300000000035652,-0.025004967240171927,0.03412704078138784,2.9949121451802947
98,toy,A-E,3.0209155601314057,2.989099313674611,2.989402058272309,2.847403904774889,3.1314002117697286,1,0.07244803749868353,1,linear,1.0070000000005166,0.032000000000152795,-0.11706287821479434,-0.056445011233624776,3.045544324908236
99,toy,A-E,2.9924898418847263,3.236595280353881,3.2349309112881492,3.09823963633563,3.3716221862406686,0,0.06974044640434658,1,linear,0.9989999999997963,0.032000000000152795,0.23434364964056925,0.2669359009880674,2.9696593793658135
100,toy,A-E,3.0438071370863975,3.2496831723515696,3.249354345589277,3.1364159250952595,3.3622927660832946,0,0.05762164310919272,1,linear,1.0229999999992287,0.03400000000056025,0.1363866612576643,0.20587603526517206,3.0438071370863975
