runid,ninf,ninf_cem,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,cem_avg,onenn,tmle1,aipw1
41,0,0,0,1.1980318472255655,-0.37369905636251044,-0.39369644280596994,-0.1794477500516407,-0.29743227298382435,-1.3322401636182324,-0.4785887548013834,-0.6278411537989212,0.108788531590303,0.47741808163625343,-0.46494608956927497,-0.0036594910005659114
42,4,0,0,-1.7735000540185668,-0.8389389349508258,-0.8363932464354562,-0.6930692432522149,-2.127149642995036,-1.0417523835269504,-2.2715185758747483,0.3646377828839942,-0.5308123209094642,0.7235216729440772,-1.55854256594524,-0.9068835964660391
43,5,0,0,-0.6144295534213153,-0.6313353844994287,-0.5510469053002636,-0.5613212513048664,-4.256297699367322,-0.4950074472430872,-3.3508477771002587,-0.2871542243311245,0.7652356124347413,1.4029255741651196,-1.2336426975114947,-0.23622628337908708
44,6,0,0,-0.8898267940712019,-0.28531219549946485,0.020350491204499832,0.15956718864179256,-5.247276560382303,-0.015669306942856842,-5.7712878466403685,0.6398328743478299,0.06403229761353746,1.129718324452961,-1.1971002002894149,-0.17776777586168416
45,2,0,0,-2.0367107782560163,-1.1078590748458188,-0.4013294125300897,-2.257549388261874e-4,-1.997809682228765,-0.047944436844781,-2.124470289061871,-0.5667454765356981,0.336579356376399,0.7576118274004946,-1.4106895025188126,-1.1431744566889817
46,1,0,0,-4.176994016006277,-3.4678408636902898,-0.4134756378476938,0.72512329355812,-3.515308524709229,-0.6680174583724341,-4.866743310255441,0.5674996964055987,0.3208203740410447,0.7166960542023277,-3.9247581356919965,-3.806883748637112
47,6,0,0,-1.7022880893721286,-1.4821249567748485,-0.4479230272685877,-0.1774936584462961,-3.670620554845839,-1.3202764949760768,-2.826364499195722,0.05169653288613585,0.2292374374550703,0.8948851190347069,-2.0444310249043594,-1.6695722756296294
48,5,0,0,-0.6781560941359679,0.07949484030296183,-1.3233206215835684,-0.9457084703534367,-1.492376907164407,-2.069468613612033,-1.3642441071356064,-0.11325650448717983,-0.6113275382255998,1.4697503244946368,-0.16500004451886666,0.062004127017141364
49,1,0,0,0.10467575736727319,1.2880224661452981,-0.528423128660247,0.386115376160773,-10.257795368750418,-0.13841384701047055,-8.117313978330943,0.554431396774536,-0.3065719927762407,1.9141612276339561,-0.08503984358735693,2.206827756715288
50,4,0,0,-3.601164026235059,-2.9138569110742094,-0.9327144882306788,-0.4381906620155317,-2.493803794612975,-0.6983116676983827,-3.0365396522055588,-0.894173897906176,-0.5651525815464253,0.1712009253654383,-2.961080450393211,-2.9392557986763994
