id,name,att_true,att_est,lower,upper,covered,se_AE,error,bias,true_SE,lower_with_true_SE,upper_with_true_SE,covered_with_true_SE,N_T,N_C_tilde,deg_overlap
14,toy,2.9948577331898094,3.0547529478726343,2.8607443784997253,3.2487615172455433,1,0.09898396396577001,-0.00979346597684605,0.06968868065967104,0.094534585742016,2.869465159818283,3.2400407359269856,1,100,38.83924774732114,low
15,toy,2.9948577331898094,3.1837234740043785,2.939988933541732,3.427458014467025,1,0.12435435737890124,0.11917706015489911,0.06968868065967104,0.094534585742016,2.998435685950027,3.36901126205873,0,100,38.83924774732114,low
16,toy,2.9948577331898094,2.9266466253723076,2.7305273493248188,3.1227659014197964,1,0.10006085512626987,-0.1378997884771719,0.06968868065967104,0.094534585742016,2.7413588373179563,3.111934413426659,1,100,38.83924774732114,low
17,toy,2.9948577331898094,3.107746944394563,2.8955211016084896,3.3199727871806366,1,0.10827849121738443,0.04320053054508269,0.06968868065967104,0.094534585742016,2.922459156340212,3.2930347324489144,1,100,38.83924774732114,low
18,toy,2.9948577331898094,3.20266813240129,2.9905331264462514,3.4148031383563286,1,0.10823214589542796,0.13812171855181013,0.06968868065967104,0.094534585742016,3.0173803443469387,3.3879559204556413,0,100,38.83924774732114,low
19,toy,2.9948577331898094,3.1838426431120386,2.987451952306215,3.3802333339178623,1,0.10019933204378764,0.11929622926255894,0.06968868065967104,0.094534585742016,2.9985548550576873,3.36913043116639,0,100,38.83924774732114,low
20,toy,2.9948577331898094,3.103987789928535,2.8918464082247533,3.316129171632317,1,0.10823539882846006,0.039441376079055096,0.06968868065967104,0.094534585742016,2.9187000018741838,3.2892755779828864,1,100,38.83924774732114,low
21,toy,2.9948577331898094,3.0841786463862526,2.8647653178153445,3.3035919749571607,1,0.11194557580148382,0.019632232536773153,0.06968868065967104,0.094534585742016,2.8988908583319013,3.269466434440604,1,100,38.83924774732114,low
22,toy,2.9948577331898094,3.162212976119142,2.947815112700151,3.3766108395381336,1,0.10938666500968941,0.09766656226966222,0.06968868065967104,0.094534585742016,2.976925188064791,3.3475007641734935,1,100,38.83924774732114,low
23,toy,2.9948577331898094,2.885067587708389,2.6723280971428,3.097807078273978,1,0.10854055641101486,-0.1794788261410906,0.06968868065967104,0.094534585742016,2.6997797996540376,3.07035537576274,1,100,38.83924774732114,low
24,toy,2.9948577331898094,3.082532071374132,2.894410926483572,3.270653216264692,1,0.09598017596457163,0.017985657524652324,0.06968868065967104,0.094534585742016,2.8972442833197807,3.2678198594284833,1,100,38.83924774732114,low
25,toy,2.9948577331898094,2.9437514042275232,2.7399952589398517,3.1475075495151947,1,0.10395721698350595,-0.12079500962195708,0.06968868065967104,0.094534585742016,2.758463616173172,3.1290391922818745,1,100,38.83924774732114,low
26,toy,2.9948577331898094,2.979528940730427,2.7620841045975864,3.196973776863268,1,0.11094124292491872,-0.0850174731190527,0.06968868065967104,0.094534585742016,2.7942411526760758,3.1648167287847784,1,100,38.83924774732114,low
27,toy,2.9948577331898094,3.075905906064947,2.911368149013052,3.2404436631168423,1,0.08394783523055885,0.011359492215467712,0.06968868065967104,0.094534585742016,2.890618118010596,3.2611936941192985,1,100,38.83924774732114,low
28,toy,2.9948577331898094,3.052705547491289,2.8660417146532136,3.239369380329365,1,0.09523664940718155,-0.011840866358191194,0.06968868065967104,0.094534585742016,2.867417759436938,3.2379933355456405,1,100,38.83924774732114,low
29,toy,2.9948577331898094,2.9816527371229578,2.818731513263954,3.1445739609819614,1,0.08312307339745093,-0.08289367672652098,0.06968868065967104,0.094534585742016,2.7963649490686064,3.166940525177309,1,100,38.83924774732114,low
30,toy,2.9948577331898094,3.2213277920389984,3.026190823771938,3.416464760306059,0,0.09955967768727582,0.15678137818951918,0.06968868065967104,0.094534585742016,3.036040003984647,3.4066155800933497,0,100,38.83924774732114,low
31,toy,2.9948577331898094,3.0886005036855932,2.883606119221742,3.2935948881494443,1,0.10458897166523012,0.024054089836113388,0.06968868065967104,0.094534585742016,2.903312715631242,3.2738882917399446,1,100,38.83924774732114,low
32,toy,2.9948577331898094,2.944402660289981,2.7776502689096265,3.1111550516703357,1,0.08507775070426248,-0.1201437535594986,0.06968868065967104,0.094534585742016,2.75911487223563,3.1296904483443324,1,100,38.83924774732114,low
33,toy,2.9948577331898094,2.9349915724130193,2.7261716610678124,3.1438114837582263,1,0.10654077109449342,-0.12955484143646057,0.06968868065967104,0.094534585742016,2.749703784358668,3.1202793604673706,1,100,38.83924774732114,low
34,toy,2.9948577331898094,3.0800200816508454,2.8683781288634367,3.291662034438254,1,0.10798058815684121,0.015473667801366033,0.06968868065967104,0.094534585742016,2.894732293596494,3.2653078697051967,1,100,38.83924774732114,low
35,toy,2.9948577331898094,2.97018522241145,2.7819940305062656,3.1583764143166344,1,0.0960159142373389,-0.0943611914380309,0.06968868065967104,0.094534585742016,2.7848974343570987,3.1554730104658013,1,100,38.83924774732114,low
36,toy,2.9948577331898094,3.198629619529461,2.995865420963193,3.401393818095729,0,0.1034511217174837,0.13408320567998222,0.06968868065967104,0.094534585742016,3.0133418314751097,3.3839174075838123,0,100,38.83924774732114,low
37,toy,2.9948577331898094,3.04082361000684,2.8580249623771516,3.2236222576365288,1,0.0932646161375961,-0.023722803842639854,0.06968868065967104,0.094534585742016,2.855535821952489,3.2261113980611915,1,100,38.83924774732114,low
38,toy,2.9948577331898094,3.058915657554362,2.854641995036013,3.2631893200727107,1,0.10422125638691265,-0.005630756295118083,0.06968868065967104,0.094534585742016,2.8736278695000106,3.244203445608713,1,100,38.83924774732114,low
39,toy,2.9948577331898094,3.1651921033692503,2.9922553078976235,3.338128898840877,1,0.08823305891409539,0.10064568951977079,0.06968868065967104,0.094534585742016,2.979904315314899,3.3504798914236016,1,100,38.83924774732114,low
40,toy,2.9948577331898094,3.156547737219622,2.9700101207871863,3.3430853536520577,1,0.09517225328185488,0.09200132337014216,0.06968868065967104,0.094534585742016,2.9712599491652707,3.3418355252739733,1,100,38.83924774732114,low
41,toy,2.9948577331898094,3.1502008441099942,2.992601286830122,3.3078004013898665,1,0.08040793738768993,0.08565443026051507,0.06968868065967104,0.094534585742016,2.964913056055643,3.3354886321643455,1,100,38.83924774732114,low
42,toy,2.9948577331898094,2.997343922775844,2.8282715192695664,3.1664163262821217,1,0.08626143036034575,-0.06720249107363614,0.06968868065967104,0.094534585742016,2.8120561347214927,3.1826317108301954,1,100,38.83924774732114,low
43,toy,2.9948577331898094,3.073791229803456,2.8771283339867666,3.270454125620146,1,0.10033821215137216,0.009244815953976764,0.06968868065967104,0.094534585742016,2.888503441749105,3.2590790178578075,1,100,38.83924774732114,low
44,toy,2.9948577331898094,2.908323163473357,2.7426173152951034,3.0740290116516102,1,0.0845438000909456,-0.15622325037612367,0.06968868065967104,0.094534585742016,2.7230353754190055,3.093610951527708,1,100,38.83924774732114,low
45,toy,2.9948577331898094,3.0661653298287277,2.883438538828572,3.2488921208288835,1,0.09322795459191621,0.0016189159792476954,0.06968868065967104,0.094534585742016,2.8808775417743764,3.251453117883079,1,100,38.83924774732114,low
46,toy,2.9948577331898094,2.9601495459122926,2.726687015073678,3.1936120767509073,1,0.11911353614215038,-0.10439686793718692,0.06968868065967104,0.094534585742016,2.7748617578579413,3.145437333966644,1,100,38.83924774732114,low
47,toy,2.9948577331898094,2.885847609066812,2.713461871201125,3.058233346932499,1,0.08795190707433018,-0.17869880478266792,0.06968868065967104,0.094534585742016,2.700559821012461,3.0711353971211635,1,100,38.83924774732114,low
48,toy,2.9948577331898094,3.1533635527680373,2.95865659293383,3.3480705126022445,1,0.0993402856296976,0.08881713891855716,0.06968868065967104,0.094534585742016,2.968075764713686,3.3386513408223886,1,100,38.83924774732114,low
49,toy,2.9948577331898094,3.154358879306055,2.9857007015041037,3.323017057108006,1,0.08605009071528127,0.08981246545657526,0.06968868065967104,0.094534585742016,2.9690710912517035,3.339646667360406,1,100,38.83924774732114,low
50,toy,2.9948577331898094,3.10198759723274,2.8878246864060344,3.3161505080594456,1,0.10926679123811515,0.0374411833832602,0.06968868065967104,0.094534585742016,2.9166998091783887,3.2872753852870913,1,100,38.83924774732114,low
51,toy,2.9948577331898094,3.1227889478843025,2.9669591596297056,3.2786187361388994,1,0.07950499400744736,0.058242534034823275,0.06968868065967104,0.094534585742016,2.937501159829951,3.308076735938654,1,100,38.83924774732114,low
52,toy,2.9948577331898094,3.165321908985387,2.9607393178124553,3.3699045001583188,1,0.10437887304741422,0.10077549513590761,0.06968868065967104,0.094534585742016,2.9800341209310357,3.3506096970397383,1,100,38.83924774732114,low
53,toy,2.9948577331898094,2.906732672769296,2.699268676757657,3.1141966687809353,1,0.10584897755695863,-0.15781374108018364,0.06968868065967104,0.094534585742016,2.721444884714945,3.0920204608236475,1,100,38.83924774732114,low
54,toy,2.9948577331898094,3.096078025810619,2.927261882162414,3.264894169458824,1,0.08613068553479837,0.03153161196113929,0.06968868065967104,0.094534585742016,2.9107902377562676,3.28136581386497,1,100,38.83924774732114,low
55,toy,2.9948577331898094,3.1603334627519795,2.96406956898496,3.356597356518999,1,0.10013463967705084,0.09578704890249941,0.06968868065967104,0.094534585742016,2.975045674697628,3.3456212508063308,1,100,38.83924774732114,low
56,toy,2.9948577331898094,3.1145660073449513,2.9144992192142203,3.3146327954756822,1,0.10207489190343415,0.050019593495471866,0.06968868065967104,0.094534585742016,2.9292782192906,3.2998537953993026,1,100,38.83924774732114,low
57,toy,2.9948577331898094,3.1547586031530246,2.946301099883637,3.363216106422412,1,0.10635586901499368,0.09021218930354559,0.06968868065967104,0.094534585742016,2.9694708150986733,3.340046391207376,1,100,38.83924774732114,low
58,toy,2.9948577331898094,2.9195813218087086,2.7476067093144114,3.0915559343030057,1,0.08774214923178424,-0.14496509204077124,0.06968868065967104,0.094534585742016,2.7342935337543572,3.10486910986306,1,100,38.83924774732114,low
59,toy,2.9948577331898094,2.944349428623517,2.777090442716765,3.111608414530269,1,0.08533621729936325,-0.12019698522596237,0.06968868065967104,0.094534585742016,2.7590616405691657,3.1296372166778683,1,100,38.83924774732114,low
60,toy,2.9948577331898094,3.045965820085083,2.8261544357934,3.2657772043767666,1,0.1121486654549404,-0.018580593764396504,0.06968868065967104,0.094534585742016,2.860678032030732,3.2312536081394345,1,100,38.83924774732114,low
61,toy,2.9948577331898094,2.9921137324271605,2.7863896195386233,3.1978378453156977,1,0.10496128208598844,-0.07243268142231947,0.06968868065967104,0.094534585742016,2.806825944372809,3.177401520481512,1,100,38.83924774732114,low
62,toy,2.9948577331898094,2.9639860692881683,2.769030403374625,3.1589417352017115,1,0.09946717648650162,-0.10056034456131127,0.06968868065967104,0.094534585742016,2.778698281233817,3.1492738573425196,1,100,38.83924774732114,low
63,toy,2.9948577331898094,3.034938377467739,2.884584173696504,3.1852925812389743,1,0.07671132845471178,-0.029608036381740133,0.06968868065967104,0.094534585742016,2.849650589413388,3.2202261655220905,1,100,38.83924774732114,low
64,toy,2.9948577331898094,2.923003377188918,2.7138208872908147,3.132185867087021,1,0.1067257601520934,-0.14154303666056206,0.06968868065967104,0.094534585742016,2.7377155891345666,3.108291165243269,1,100,38.83924774732114,low
65,toy,2.9948577331898094,3.0038312178861615,2.7753157198706644,3.2323467159016586,1,0.11658953980382496,-0.06071519596331862,0.06968868065967104,0.094534585742016,2.81854342983181,3.189119005940513,1,100,38.83924774732114,low
66,toy,2.9948577331898094,3.080868244611085,2.8665076227083968,3.295228866513773,1,0.10936766423606531,0.016321830761605254,0.06968868065967104,0.094534585742016,2.8955804565567336,3.266156032665436,1,100,38.83924774732114,low
67,toy,2.9948577331898094,3.0087952351892744,2.792156062810307,3.2254344075682417,1,0.11053018998926915,-0.05575117866020561,0.06968868065967104,0.094534585742016,2.823507447134923,3.1940830232436257,1,100,38.83924774732114,low
68,toy,2.9948577331898094,2.9763439190055037,2.7862008337249513,3.166487004286056,1,0.09701177820436346,-0.08820249484397626,0.06968868065967104,0.094534585742016,2.7910561309511523,3.161631707059855,1,100,38.83924774732114,low
69,toy,2.9948577331898094,3.180376118756456,2.9890732762564625,3.3716789612564497,1,0.09760349107142524,0.11582970490697567,0.06968868065967104,0.094534585742016,2.995088330702105,3.3656639068108074,0,100,38.83924774732114,low
70,toy,2.9948577331898094,3.0970920641559214,2.9231090032607603,3.2710751250510826,1,0.08876686780365362,0.032545650306442325,0.06968868065967104,0.094534585742016,2.91180427610157,3.2823798522102727,1,100,38.83924774732114,low
71,toy,2.9948577331898094,3.1358650886796235,2.9504337635706777,3.3212964137885694,1,0.09460781893313566,0.0713186748301449,0.06968868065967104,0.094534585742016,2.9505773006252722,3.321152876733975,1,100,38.83924774732114,low
72,toy,2.9948577331898094,3.1325161458211586,2.9261726372549526,3.3388596543873645,1,0.10527730028888053,0.06796973197167874,0.06968868065967104,0.094534585742016,2.9472283577668072,3.31780393387551,1,100,38.83924774732114,low
73,toy,2.9948577331898094,3.164004190470205,2.941235609167491,3.3867727717729195,1,0.11365743944016035,0.09945777662072411,0.06968868065967104,0.094534585742016,2.978716402415854,3.3492919785245565,1,100,38.83924774732114,low
74,toy,2.9948577331898094,3.1243136166680454,2.907143334667516,3.341483898668575,1,0.11080116428598434,0.05976720281856371,0.06968868065967104,0.094534585742016,2.939025828613694,3.3096014047223967,1,100,38.83924774732114,low
75,toy,2.9948577331898094,3.017709560103148,2.8112058546622776,3.224213265544018,1,0.1053590333881992,-0.04683685374633158,0.06968868065967104,0.094534585742016,2.8324217720487965,3.202997348157499,1,100,38.83924774732114,low
76,toy,2.9948577331898094,3.0671794333163582,2.882943233048077,3.2514156335846396,1,0.09399806136136803,0.002633019466879537,0.06968868065967104,0.094534585742016,2.881891645262007,3.2524672213707095,1,100,38.83924774732114,low
77,toy,2.9948577331898094,3.1480022340026537,2.949809466247278,3.3461950017580295,1,0.10111875905886533,0.0834558201531736,0.06968868065967104,0.094534585742016,2.9627144459483024,3.333290022057005,1,100,38.83924774732114,low
78,toy,2.9948577331898094,3.1778373798945765,2.9954473831936537,3.3602273765954993,0,0.09305612076577685,0.11329096604509628,0.06968868065967104,0.094534585742016,2.992549591840225,3.363125167948928,1,100,38.83924774732114,low
79,toy,2.9948577331898094,2.962154929692532,2.7838998097871754,3.140410049597888,1,0.09094648974763077,-0.10239148415694757,0.06968868065967104,0.094534585742016,2.7768671416381805,3.147442717746883,1,100,38.83924774732114,low
80,toy,2.9948577331898094,2.982093326967173,2.7847326670073573,3.179453986926989,1,0.10069421426521227,-0.0824530868823061,0.06968868065967104,0.094534585742016,2.796805538912822,3.1673811150215245,1,100,38.83924774732114,low
81,toy,2.9948577331898094,3.006502428987261,2.816162495466654,3.196842362507868,1,0.09711221097990146,-0.05804398486221854,0.06968868065967104,0.094534585742016,2.8212146409329097,3.1917902170416124,1,100,38.83924774732114,low
82,toy,2.9948577331898094,3.132811180288118,2.958911798219333,3.306710562356903,1,0.08872417452489023,0.06826476643863827,0.06968868065967104,0.094534585742016,2.9475233922337667,3.3180989683424693,1,100,38.83924774732114,low
83,toy,2.9948577331898094,3.2714886076505287,3.076621745698984,3.4663554696020733,0,0.0994218683426248,0.20694219380104872,0.06968868065967104,0.094534585742016,3.0862008195961774,3.45677639570488,0,100,38.83924774732114,low
84,toy,2.9948577331898094,3.1138613914306346,2.914781739771759,3.31294104308951,1,0.10157125084636512,0.04931497758115454,0.06968868065967104,0.094534585742016,2.9285736033762833,3.299149179484986,1,100,38.83924774732114,low
85,toy,2.9948577331898094,2.997798068619602,2.796127684684054,3.1994684525551498,1,0.10289305302834066,-0.06674834522987823,0.06968868065967104,0.094534585742016,2.8125102805652507,3.1830858566739533,1,100,38.83924774732114,low
86,toy,2.9948577331898094,3.0336697161044652,2.818967356179639,3.2483720760292916,1,0.10954202036980944,-0.030876697745014448,0.06968868065967104,0.094534585742016,2.848381928050114,3.2189575041588165,1,100,38.83924774732114,low
87,toy,2.9948577331898094,3.0744129458219653,2.8869231468804335,3.261902744763497,1,0.09565806068445495,0.009866531972485038,0.06968868065967104,0.094534585742016,2.889125157767614,3.2597007338763166,1,100,38.83924774732114,low
88,toy,2.9948577331898094,3.1914516748467623,3.001044532738423,3.3818588169551016,0,0.09714650107568334,0.12690526099728253,0.06968868065967104,0.094534585742016,3.006163886792411,3.3767394629011136,0,100,38.83924774732114,low
89,toy,2.9948577331898094,3.021057035664591,2.798382270829331,3.243731800499851,1,0.11360957389554074,-0.04348937818488807,0.06968868065967104,0.094534585742016,2.83576924761024,3.2063448237189425,1,100,38.83924774732114,low
90,toy,2.9948577331898094,3.2061787129416848,3.0111264381442693,3.4012309877391003,0,0.09951646673337532,0.14163229909220432,0.06968868065967104,0.094534585742016,3.0208909248873335,3.391466500996036,0,100,38.83924774732114,low
91,toy,2.9948577331898094,2.995324802836329,2.7949423570776344,3.1957072485950238,1,0.10223594171361974,-0.06922161101314972,0.06968868065967104,0.094534585742016,2.8100370147819778,3.1806125908906804,1,100,38.83924774732114,low
92,toy,2.9948577331898094,2.8588505169362426,2.6340442495020193,3.083656784370466,1,0.11469707522154245,-0.20569589691323667,0.06968868065967104,0.094534585742016,2.6735627288818913,3.044138304990594,1,100,38.83924774732114,low
93,toy,2.9948577331898094,2.9490482398387714,2.7393706746957815,3.1587258049817613,1,0.10697834956274989,-0.1154981740107078,0.06968868065967104,0.094534585742016,2.76376045178442,3.1343360278931227,1,100,38.83924774732114,low
94,toy,2.9948577331898094,3.0247727622463074,2.80961356227059,3.239931962222025,1,0.10977510202842734,-0.039773651603171804,0.06968868065967104,0.094534585742016,2.839484974191956,3.2100605503006587,1,100,38.83924774732114,low
95,toy,2.9948577331898094,3.256088558374656,3.077049003310697,3.4351281134386147,0,0.09134671176732584,0.19154214452517732,0.06968868065967104,0.094534585742016,3.0708007703203046,3.4413763464290072,0,100,38.83924774732114,low
96,toy,2.9948577331898094,3.166484188594989,2.970166545518537,3.362801831671441,1,0.10016206279410823,0.10193777474550805,0.06968868065967104,0.094534585742016,2.9811964005406377,3.3517719766493403,1,100,38.83924774732114,low
97,toy,2.9948577331898094,2.952113320061737,2.7400289629230796,3.164197677200394,1,0.10820630466258031,-0.11243309378774341,0.06968868065967104,0.094534585742016,2.7668255320073856,3.137401108116088,1,100,38.83924774732114,low
98,toy,2.9948577331898094,2.993763627315067,2.7803559484743325,3.2071713061558014,1,0.10888146879629311,-0.07078278653441286,0.06968868065967104,0.094534585742016,2.8084758392607156,3.1790514153694183,1,100,38.83924774732114,low
99,toy,2.9948577331898094,3.0765405881710475,2.900469038232836,3.2526121381092588,1,0.0898324234378629,0.011994174321567297,0.06968868065967104,0.094534585742016,2.891252800116696,3.261828376225399,1,100,38.83924774732114,low
100,toy,2.9948577331898094,3.0774257859249525,2.8902461703157423,3.264605401534163,1,0.09549980388225002,0.012879372075473482,0.06968868065967104,0.094534585742016,2.892137997870601,3.262713573979304,1,100,38.83924774732114,low
1,toy,2.9948577331898094,3.0935440968491568,2.9364626771994473,3.250625516498866,1,0.08014358145393342,0.041735914182438744,0.05695044947690864,0.0859123654967915,2.9251558604754453,3.2619323332228682,1,100,51.21969935922904,mid
2,toy,2.9948577331898094,2.9387339492218496,2.7649890994388144,3.1124787990048848,1,0.08864533152195661,-0.11307423344486865,0.05695044947690864,0.0859123654967915,2.770345712848138,3.107122185595561,1,100,51.21969935922904,mid
3,toy,2.9948577331898094,3.019034478274188,2.8303024340694583,3.2077665224789174,1,0.09629185928812736,-0.032773704392529746,0.05695044947690864,0.0859123654967915,2.8506462419004763,3.1874227146478993,1,100,51.21969935922904,mid
4,toy,2.9948577331898094,3.0108436322588092,2.83873125868264,3.1829560058349786,1,0.08781243549804549,-0.040964550407908765,0.05695044947690864,0.0859123654967915,2.8424553958850978,3.1792318686325207,1,100,51.21969935922904,mid
5,toy,2.9948577331898094,3.0777816194524164,2.8816185354389243,3.2739447034659084,1,0.10008320612933275,0.025973436785698314,0.05695044947690864,0.0859123654967915,2.909393383078705,3.246169855826128,1,100,51.21969935922904,mid
6,toy,2.9948577331898094,3.15131451143563,2.9569936717653014,3.3456353511059587,1,0.09914328554608612,0.0995063287689118,0.05695044947690864,0.0859123654967915,2.9829262750619185,3.3197027478093415,1,100,51.21969935922904,mid
7,toy,2.9948577331898094,3.147177630938036,2.961850458757936,3.332504803118136,1,0.09455467968372443,0.09536944827131809,0.05695044947690864,0.0859123654967915,2.9787893945643247,3.3155658673117476,1,100,51.21969935922904,mid
8,toy,2.9948577331898094,2.9817379121310275,2.785494598151218,3.177981226110837,1,0.10012413978561724,-0.07007027053568915,0.05695044947690864,0.0859123654967915,2.813349675757316,3.150126148504739,1,100,51.21969935922904,mid
9,toy,2.9948577331898094,3.0422794229909647,2.8737268363843396,3.2108320095975897,1,0.08599621765644133,-0.009528759675753964,0.05695044947690864,0.0859123654967915,2.873891186617253,3.210667659364676,1,100,51.21969935922904,mid
10,toy,2.9948577331898094,2.9417711584124806,2.761406258487712,3.122136058337249,1,0.09202290812488174,-0.1100370242542372,0.05695044947690864,0.0859123654967915,2.773382922038769,3.110159394786192,1,100,51.21969935922904,mid
11,toy,2.9948577331898094,3.0214274638518965,2.8422041630982426,3.2006507646055504,1,0.09144045956819073,-0.030380718814820955,0.05695044947690864,0.0859123654967915,2.853039227478185,3.189815700225608,1,100,51.21969935922904,mid
12,toy,2.9948577331898094,3.0137457324717403,2.8318677055983192,3.1956237593451613,1,0.09279491167011268,-0.03806245019497685,0.05695044947690864,0.0859123654967915,2.845357496098029,3.1821339688454517,1,100,51.21969935922904,mid
13,toy,2.9948577331898094,3.1723124902509676,2.9905197781673607,3.3541052023345745,1,0.092751383716126,0.12050430758425076,0.05695044947690864,0.0859123654967915,3.003924253877256,3.340700726624679,0,100,51.21969935922904,mid
14,toy,2.9948577331898094,2.998941012327702,2.809514848544657,3.188367176110747,1,0.09664600193012496,-0.0528671703390164,0.05695044947690864,0.0859123654967915,2.8305527759539904,3.1673292487014133,1,100,51.21969935922904,mid
15,toy,2.9948577331898094,3.0501711914338276,2.8702010979000505,3.2301412849676048,1,0.09182147629274345,-0.0016369912328904083,0.05695044947690864,0.0859123654967915,2.881782955060116,3.218559427807539,1,100,51.21969935922904,mid
16,toy,2.9948577331898094,3.0403790100184995,2.8638266183562178,3.2169314016807813,1,0.09007775084810297,-0.011429172648218763,0.05695044947690864,0.0859123654967915,2.871990773644788,3.208767246392211,1,100,51.21969935922904,mid
17,toy,2.9948577331898094,3.042269505884561,2.842029215714808,3.242509796054314,1,0.10216341335191478,-0.00953867678215626,0.05695044947690864,0.0859123654967915,2.8738812695108495,3.2106577422582725,1,100,51.21969935922904,mid
18,toy,2.9948577331898094,2.8822204516304977,2.7111524122516686,3.0532884910093268,1,0.08727961192797395,-0.16958773103621955,0.05695044947690864,0.0859123654967915,2.713832215256786,3.050608688004209,1,100,51.21969935922904,mid
19,toy,2.9948577331898094,2.9644167571065987,2.801453319879205,3.1273801943339925,1,0.08314461083030297,-0.08739142556011825,0.05695044947690864,0.0859123654967915,2.796028520732887,3.13280499348031,1,100,51.21969935922904,mid
20,toy,2.9948577331898094,2.9425469200785574,2.7856357530389952,3.0994580871181197,1,0.08005671787732775,-0.10926126258816127,0.05695044947690864,0.0859123654967915,2.774158683704846,3.110935156452269,1,100,51.21969935922904,mid
21,toy,2.9948577331898094,3.049727827459484,2.8793682376417378,3.22008741727723,1,0.08691815807027864,-0.0020803552072327924,0.05695044947690864,0.0859123654967915,2.8813395910857724,3.2181160638331954,1,100,51.21969935922904,mid
22,toy,2.9948577331898094,3.134021345445647,2.9682006655963575,3.2998420252949363,1,0.08460238767820884,0.08221316277892862,0.05695044947690864,0.0859123654967915,2.9656331090719354,3.3024095818193584,1,100,51.21969935922904,mid
23,toy,2.9948577331898094,3.0436931170402035,2.870777515412454,3.216608718667953,1,0.08822224572844356,-0.008115065626513401,0.05695044947690864,0.0859123654967915,2.875304880666492,3.212081353413915,1,100,51.21969935922904,mid
24,toy,2.9948577331898094,3.0927985822549724,2.9200945936801137,3.265502570829831,1,0.0881142798851321,0.04099039958825395,0.05695044947690864,0.0859123654967915,2.924410345881261,3.261186818628684,1,100,51.21969935922904,mid
25,toy,2.9948577331898094,3.0076777397956995,2.8274740700349317,3.1878814095564674,1,0.0919406478371265,-0.04413044287101929,0.05695044947690864,0.0859123654967915,2.839289503421988,3.176065976169411,1,100,51.21969935922904,mid
26,toy,2.9948577331898094,3.1543783045448386,2.964264894017031,3.344491715072646,1,0.09699663802439155,0.10257012187811981,0.05695044947690864,0.0859123654967915,2.985990068171127,3.32276654091855,1,100,51.21969935922904,mid
27,toy,2.9948577331898094,3.082413554120956,2.8960536706769817,3.2687734375649304,1,0.09508157318570112,0.03060537145423925,0.05695044947690864,0.0859123654967915,2.9140253177472446,3.2508017904946676,1,100,51.21969935922904,mid
