id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap
1,kang,naive,0,-1.433577441612016,0.11434623660824114,-3.0022933670636243,3.230985840280107,1,1.59012224677136,1,kang_correct,6.617999999999995,48.16700000000003
2,kang,naive,0,-2.8462856486130477,-0.05557747446163186,-3.404081190022205,3.2929262410989417,1,1.708420263041109,1,kang_correct,9.349999999999966,54.666
3,kang,naive,0,-1.753858024390638,-0.07229177753526883,-2.7823905203396158,2.637806965269078,1,1.3827034402062994,1,kang_correct,8.323000000000036,53.14100000000002
4,kang,naive,0,-2.1993125544346697,-7.749377061840676e-4,-2.9496163419256938,2.9480664665133256,1,1.5045109205201581,1,kang_correct,9.874000000000024,51.61900000000003
5,kang,naive,0,-2.0833316895841563,-0.040532224291061146,-2.625925326913974,2.544860878331852,1,1.3190781135831189,1,kang_correct,7.673000000000002,52.55899999999997
6,kang,naive,0,-1.7257785878601624,0.029055510967780626,-3.0061220192525293,3.0642330411880905,1,1.5485599643981174,1,kang_correct,8.057999999999993,52.89300000000003
7,kang,naive,0,-1.7643993194582492,0.14761801993746443,-2.946637774067642,3.241873813942571,1,1.5787019357168912,1,kang_correct,9.224000000000046,55.416000000000054
8,kang,naive,0,-2.0395780042033778,0.06095495830264668,-2.605223365847445,2.7271332824527383,1,1.3602950633418835,1,kang_correct,8.220000000000027,53.87900000000002
9,kang,naive,0,-2.2135349296006552,0.01329491424717689,-3.697340878639409,3.7239307071337624,1,1.893181526982952,1,kang_correct,7.918999999999983,52.980999999999995
10,kang,naive,0,-0.7227421906093809,-0.005120525803597254,-3.19233893751055,3.1820978859033553,1,1.626131842707629,1,kang_correct,9.209999999999923,52.36900000000003
11,kang,naive,0,-1.6692252048342766,-0.05086900183139218,-2.470198913660368,2.368460909997584,1,1.2343519958311102,1,kang_correct,8.800000000000068,52.54899999999998
12,kang,naive,0,-2.088101627383537,0.10090112078979961,-2.9948344317465074,3.1966366733261062,1,1.5794569145593402,1,kang_correct,7.817000000000007,53.67599999999993
13,kang,naive,0,-1.5532456431255355,0.062334699029266805,-3.4648847870371227,3.5895541850956563,1,1.7996017786053007,1,kang_correct,8.163000000000011,52.41100000000006
14,kang,naive,0,-1.9870305179281047,-0.020409802262905213,-3.1045441033809507,3.06372449885514,1,1.5735379087336967,1,kang_correct,8.326000000000022,52.29100000000017
15,kang,naive,0,-1.3955542890452932,0.08801794163503908,-3.612528858603508,3.788564741873586,1,1.8880340817543608,1,kang_correct,6.745000000000118,53.15300000000002
16,kang,naive,0,-1.7417443518151003,0.15274949903467194,-2.8855942376850545,3.191093235754398,1,1.5501753758774115,1,kang_correct,7.626999999999953,50.496000000000095
17,kang,naive,0,-2.0710432076263032,-0.14191317540763343,-3.505250708582892,3.221424357767625,1,1.7159885373343156,1,kang_correct,8.079999999999927,52.01099999999997
18,kang,naive,0,-1.1440955407367426,0.0450506648886225,-4.032852774429335,4.122954104206579,1,2.080562979243856,1,kang_correct,9.019000000000005,53.84699999999998
19,kang,naive,0,-2.5950072595863958,-0.07175845628320572,-3.0492245266735822,2.9057076141071705,1,1.5191153420359063,1,kang_correct,7.356999999999971,50.156999999999925
20,kang,naive,0,-2.362204444812761,-0.06216365599854958,-3.4086132785937866,3.2842859665966873,1,1.7073722564261413,1,kang_correct,8.461000000000013,50.73299999999995
21,kang,naive,0,-1.147444002110376,0.23000230053036166,-3.382728132177584,3.8427327332383077,1,1.8432298126060949,1,kang_correct,8.093000000000075,53.84500000000003
22,kang,naive,0,-1.49541999931904,0.047823746936158366,-3.1554061969340568,3.2510536908063736,1,1.634300991770518,1,kang_correct,8.157000000000153,54.763999999999896
23,kang,naive,0,-1.3920196877134288,-0.08327892092076698,-3.5223938919162916,3.3558360500747573,1,1.75465049540588,1,kang_correct,7.634999999999991,49.000999999999976
24,kang,naive,0,-2.243477251027457,-0.21628786506690298,-3.84466316536455,3.4120874352307444,1,1.851211887906963,1,kang_correct,8.370999999999867,53.23000000000002
25,kang,naive,0,-1.7884671540318777,0.09536963347100613,-2.5143944724537204,2.7051337393957327,1,1.331512298941187,1,kang_correct,9.419000000000096,51.58200000000011
