id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap
64,otsu,Bayesian,0,0.105619876,0.0044367,-0.091060818,0.116263515,1,0.05597011,2,linear,0.154,0.002
65,otsu,Bayesian,0,0.050108296,0.026713166,-0.042199427,0.090193341,1,0.035024814,2,linear,0.166,0.002
66,otsu,Bayesian,0,0.023480674,0.05855064,-0.005681308,0.130127429,1,0.036018246,2,linear,0.151,0.002
67,otsu,Bayesian,0,0.075859746,0.076364198,-0.00269268,0.144972292,1,0.043060395,2,linear,0.162,0.002
68,otsu,Bayesian,0,0.110569981,0.053901397,-0.026769777,0.152849661,1,0.045600545,2,linear,0.157,0.003
69,otsu,Bayesian,0,0.057007048,0.035245906,-0.028428957,0.095806591,1,0.032729254,2,linear,0.166,0.002
70,otsu,Bayesian,0,0.049745618,0.023116603,-0.039114619,0.088490846,1,0.032565083,2,linear,0.15,0.003
71,otsu,Bayesian,0,0.048846566,0.016556228,-0.045107008,0.067788319,1,0.029791152,2,linear,0.158,0.002
72,otsu,Bayesian,0,0.098365059,0.090643271,0.015526861,0.157145001,0,0.035417746,2,linear,0.148,0.003
73,otsu,Bayesian,0,0.020221343,0.023518337,-0.047107702,0.092010827,1,0.038793779,2,linear,0.165,0.003
74,otsu,Bayesian,0,-0.015164671,-0.009318684,-0.079404887,0.07796947,1,0.038185183,2,linear,0.145,0.002
75,otsu,Bayesian,0,0.056967391,0.087650843,4.90E-04,0.16130847,0,0.041050327,2,linear,0.158,0.002
76,otsu,Bayesian,0,0.001932497,-0.029232465,-0.086904527,0.018449727,1,0.02936007,2,linear,0.149,0.002
77,otsu,Bayesian,0,0.15119289,0.05504748,-0.035772031,0.138350816,1,0.041974336,2,linear,0.183,0.002
78,otsu,Bayesian,0,0.011258046,-0.038508525,-0.090342746,0.025679196,1,0.033021661,2,linear,0.144,0.002
79,otsu,Bayesian,0,-0.012111542,-0.030822335,-0.075600298,0.026524299,1,0.027302699,2,linear,0.159,0.002
80,otsu,Bayesian,0,0.029883315,0.014949494,-0.109357255,0.113012317,1,0.052931412,2,linear,0.15,0.002
81,otsu,Bayesian,0,0.055095658,0.039634525,-0.030469691,0.103466165,1,0.0355714,2,linear,0.153,0.003
82,otsu,Bayesian,0,-0.088599927,-0.101938691,-0.187242001,-0.028281496,0,0.042955062,2,linear,0.146,0.003
83,otsu,Bayesian,0,0.076764113,0.075722589,0.00562287,0.151174916,0,0.039743948,2,linear,0.161,0.002
84,otsu,Bayesian,0,0.11636856,0.093319731,0.014433152,0.152777788,0,0.037348117,2,linear,0.152,0.003
85,otsu,Bayesian,0,-0.034743275,-0.028667702,-0.086465919,0.037314263,1,0.03364395,2,linear,0.166,0.003
86,otsu,Bayesian,0,0.062074144,0.099161354,0.030992221,0.157658539,0,0.032423099,2,linear,0.148,0.004
87,otsu,Bayesian,0,-0.051494269,-0.064894155,-0.112897749,-0.008154528,0,0.027882091,2,linear,0.173,0.002
88,otsu,Bayesian,0,-0.042529459,-0.223816205,-0.324032731,-0.116287552,0,0.053866092,2,linear,0.162,0.002
89,otsu,Bayesian,0,0.12783818,0.090394265,0.001982148,0.163556988,0,0.040760458,2,linear,0.208,0.003
90,otsu,Bayesian,0,0.033079028,0.057748943,-0.012569977,0.112121486,1,0.034421775,2,linear,0.168,0.003
91,otsu,Bayesian,0,0.079337818,0.061978094,-0.048248973,0.148703401,1,0.052162589,2,linear,0.165,0.002
92,otsu,Bayesian,0,0.121289402,0.125675908,0.05628783,0.181197733,0,0.034053865,2,linear,0.174,0.002
93,otsu,Bayesian,0,0.043926493,0.058169175,0.006147317,0.120269722,0,0.03014585,2,linear,0.171,0.003
94,otsu,Bayesian,0,0.060081482,0.046759958,-0.020850531,0.097959262,1,0.032259414,2,linear,0.157,0.003
95,otsu,Bayesian,0,-0.041623464,-0.051855096,-0.113179513,0.011162406,1,0.035477051,2,linear,0.188,0.004
96,otsu,Bayesian,0,0.030708201,0.029343488,-0.040676649,0.08726979,1,0.037599931,2,linear,0.168,0.003
97,otsu,Bayesian,0,0.106482856,0.117337422,0.044557569,0.188067275,0,0.038819431,2,linear,0.156,0.002
98,otsu,Bayesian,0,-0.03907821,-0.069686511,-0.127223863,-0.014974969,0,0.029999067,2,linear,0.184,0.004
99,otsu,Bayesian,0,1.80E-04,-0.074466087,-0.179882171,0.020664215,1,0.045571613,2,linear,0.171,0.003
100,otsu,Bayesian,0,0.068446886,0.027602327,-0.04402305,0.084992591,1,0.033247599,2,linear,0.169,0.002
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
