id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap
1,toy,naive,3.0199728796866863,3.0411292450954823,3.041049870640336,2.593248044140524,3.4888516971401478,1,0.22847031964276102,1,linear,2.1970000000000027,54.331
2,toy,naive,2.993479386140029,3.0358192415265774,3.0366489916499293,2.6616422069767522,3.4116557763231063,1,0.19132999218019228,1,linear,1.342000000000013,54.84899999999999
3,toy,naive,3.0877958298723716,3.120651995429265,3.1207118008210957,2.7790214007115726,3.462402200930619,1,0.17433183679057299,1,linear,2.0060000000000002,49.521000000000015
4,toy,naive,2.9288638452636158,3.107230169888796,3.1078084719097827,2.7325467520330418,3.4830701917865237,1,0.19146006116160255,1,linear,1.2150000000000034,55.38100000000003
5,toy,naive,2.917559658419335,3.118425495204473,3.1186926159910473,2.7852573693739626,3.452127862608132,1,0.1701200237842268,1,linear,1.367999999999995,54.906000000000006
6,toy,naive,2.8790534306572635,2.9598395130562762,2.9598200801053993,2.5927871866483994,3.3268529735623993,1,0.18726168033520396,1,linear,1.375,56.11500000000001
7,toy,naive,3.0897652194943586,3.30607458201015,3.3055026897888404,2.9846890387914593,3.6263163407862216,1,0.1636804341823373,1,linear,1.3739999999999668,55.69100000000003
8,toy,naive,3.1367337204092323,3.2094403730846377,3.209561866675862,2.7162830860905602,3.702840647261164,1,0.251672847237399,1,linear,1.2410000000000423,55.46300000000002
9,toy,naive,2.895446270424051,2.965488733388998,2.9656051362971723,2.5770623845903913,3.3541478880039532,1,0.19823609780958207,1,linear,1.3350000000000364,54.06200000000001
10,toy,naive,3.1361541520117577,3.26473795632642,3.264751443188977,2.940606586694316,3.588896299683638,1,0.16538002882380667,1,linear,1.2930000000000064,55.75999999999999
11,toy,naive,2.917055402069532,2.939308330421942,2.9393367579078955,2.5377668358999297,3.3409066799158613,1,0.20488261326937027,1,linear,1.592999999999961,54.57600000000002
12,toy,naive,3.168864250078382,3.3166054984447717,3.316604038361094,2.9849062489535796,3.648301827768609,1,0.1692335660242422,1,linear,1.2559999999999718,55.93400000000008
13,toy,naive,2.9753833352291092,3.1999407973556115,3.2000569571808017,2.816567217340441,3.5835466970211627,1,0.19565803053079642,1,linear,1.2999999999999545,54.51200000000006
14,toy,naive,3.165696525566217,3.3554172721128293,3.3593400595761205,3.033113627931845,3.685566491220396,1,0.16644205696136513,1,linear,1.370999999999981,55.31499999999994
15,toy,naive,3.0113766799113986,3.318687036707062,3.3187508195639635,2.8973853335867332,3.7401163055411937,1,0.2149823908047094,1,linear,1.42999999999995,54.81600000000003
16,toy,naive,3.0499000817559994,3.2257719473840583,3.225809591113648,2.955996548359151,3.4956226338681455,1,0.13765971569107008,1,linear,1.3379999999999654,54.16399999999999
17,toy,naive,2.9632490524816957,3.1090333333873508,3.1092623250297797,2.770945340168867,3.4475793098906924,1,0.17261070656169022,1,linear,1.308999999999969,55.28200000000004
18,toy,naive,2.958688323687061,3.023074140018636,3.023584051591513,2.5976191749734836,3.449548928209542,1,0.21732901868266807,1,linear,1.4049999999999727,54.962999999999965
