runid,nc,nt,f0_sd,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,csm_avg,cem_scm,cem_avg,onenn,tmle1,aipw1
31,1000,200,0.2,0.19407956105301752,0.41199119477144797,0.4126700266100788,0.26730795837528354,0.1785127786065212,0.25222656328733334,0.23049883458363407,0.2642482215999027,0.23740207428710625,0.2450556746799053,0.27304500208673466,0.22515938176057904,0.2813647983690414,0.24772384533743125,0.22325211495446587
32,1000,200,0.2,0.1925262528646079,0.42002201548690343,0.41993967427690804,0.26173410995745183,0.16826164935388832,0.20553039037702714,0.31047868675503687,0.19528712202071374,0.16677501261787908,0.19515405435328836,0.18926871007243246,0.18192906474250517,0.16497653361699394,0.24597816893550015,0.25370331721747136
33,1000,200,0.2,0.20058619987193876,0.42209578120248437,0.4220957812021445,0.27391407884530383,0.18596199522679402,0.2277503154667543,0.2445024783296229,0.23252939943847983,0.23951888870260185,0.22096537743169486,0.25039094771293835,0.23585521480823524,0.23995049157722848,0.25694828783772167,0.23521686983200804
34,1000,200,0.2,0.22900156053514395,0.41318796218970577,0.4132663251012747,0.2655434665029536,0.16376488317011317,0.22519167210994712,0.21944305452044588,0.21854340613473477,0.2257054395815632,0.222273063743871,0.14733772563861502,0.20153723368869936,0.21271451022869636,0.23396272275523378,0.2343385939410092
35,1000,200,0.2,0.23631739661275505,0.45708089977700694,0.45703755170993476,0.3128086591523056,0.2039195518095964,0.31229100916828106,0.2771867273438978,0.304714332687684,0.28836874474915797,0.29744724919128185,0.308648609901279,0.2983748799713704,0.32409205846629086,0.301444793998804,0.25058917165780453
36,1000,200,0.2,0.20396847346403657,0.4275367523765299,0.4276517603084319,0.28462493891374596,0.1958538998273699,0.2352602845833228,0.37592537940866755,0.22056102650536635,0.24792278513899757,0.2277384180129235,0.19837360474413424,0.21474872436013226,0.17669191002877915,0.28027291560582845,0.28680969130404166
37,1000,200,0.2,0.21302572018526122,0.40876595523719905,0.4087752632800369,0.24006838440347222,0.12765376641369242,0.2091800404141878,0.21825528339563782,0.20389769926248746,0.20278694820509013,0.20079893101220347,0.20889994129820758,0.18862366570180636,0.19991600863920755,0.2284642151151365,0.1906819511081087
38,1000,200,0.2,0.21344867335151174,0.4170776543987269,0.41819391083940727,0.24983945731166457,0.14918283366315852,0.22143944694709036,0.34163960424385587,0.2002386740580664,0.21389932180838678,0.20389419550988075,0.19161427869502215,0.18584833017023983,0.17046661454527046,0.22639213085939314,0.24835490918301403
39,1000,200,0.2,0.1871739024533677,0.42942214488781505,0.4294426509755044,0.2910543278120967,0.20211499061358545,0.24486475008982278,0.37171139947894316,0.24116139490096522,0.2402669871949379,0.23579629432073457,0.22879942193552616,0.24292467550443997,0.22724197915292288,0.2813433340132621,0.2711289136945213
40,1000,200,0.2,0.17629666953338372,0.39280494628951734,0.39327594836161717,0.24946399181521794,0.15355912769576124,0.19757729639157687,0.2921761618707517,0.19605434160533353,0.21012292041564473,0.18083949729094861,0.18396145423248278,0.1444647327748534,0.1617098749883119,0.22836421100110843,0.21133232791317805
41,1000,200,0.2,0.21068686365729217,0.39908552060505353,0.3989486054302277,0.25073390684114594,0.14247448733132348,0.23474483364404283,0.22362273862883875,0.22669174857652152,0.24477173056621604,0.21843236961187051,0.2551688406095424,0.23156833379337965,0.24590301656783897,0.2428669276881639,0.17339212050909056
42,1000,200,0.2,0.1816720239319337,0.3781456861878244,0.3782279880240207,0.2288489752873033,0.12207356120103253,0.21130538583737954,0.24838740751079225,0.20681156343497864,0.1642938165229062,0.19885021217752263,0.18777663945306,0.2025407973593777,0.18132434718189883,0.21377463111571457,0.16596332894796295
43,1000,200,0.2,0.21727271978366583,0.43598434961615895,0.43651441748614395,0.27872305906588335,0.17309197142271646,0.2231349245658654,0.2342659325385842,0.20405380734349388,0.217957756974824,0.21333135232956124,0.19690046221866542,0.1953809067278205,0.22008516108074772,0.2509625361652564,0.22322466600328858
44,1000,200,0.2,0.21776813479314713,0.40979100437698357,0.4097910043766454,0.26315733218171855,0.17246372334256044,0.195002594311304,0.23378219024536762,0.19376077758747567,0.17658872118680868,0.1922329205686364,0.1790548182804721,0.18253550170291022,0.17262449622549902,0.24169013074771803,0.23767273030251415
45,1000,200,0.2,0.20814045996993039,0.4150522669407759,0.41508004735776893,0.25140086051405597,0.1572712987098552,0.2109967050399144,0.16147713612230752,0.20864727616846468,0.22597544785969037,0.2106011967618202,0.22365255320220934,0.22088879419500707,0.18969370764328408,0.22364577372726588,0.18767426024309075
46,1000,200,0.2,0.20246160573753777,0.39763427156001907,0.39785952677817715,0.24143612231203848,0.15055324201096726,0.2045962085624992,0.02687691991055008,0.21572506660280277,0.20698877258495985,0.21782291997766312,0.19622666375598238,0.21785266792336722,0.22769907200536843,0.19723454280978425,0.1762158138333692
47,1000,200,0.2,0.2016091387936799,0.41772629234816583,0.41796255527108905,0.28723004258209484,0.19520733251392117,0.2583382216715057,0.2905273696624572,0.2703164115237927,0.2733621187636075,0.26724418426865604,0.27714737345323387,0.26985446406706665,0.268585050297395,0.2705852065420299,0.2435501224062763
48,1000,200,0.2,0.19777228635763985,0.42315807793019633,0.4231366968485689,0.27133929264172274,0.17275759627144716,0.22596153865988464,0.23204654376947575,0.22975036093518586,0.21819549392513793,0.21791912122641177,0.2401126913811358,0.23916548486392478,0.21599658531386323,0.2540469729170112,0.21355912774290392
49,1000,200,0.2,0.20508710707577865,0.4217143211691836,0.4212135259397881,0.26178651680881504,0.15869642777092574,0.23011440099236857,0.2213341031395808,0.23034908636939833,0.23728287364175482,0.21746706565480955,0.2205493434739112,0.2200153268233116,0.22486595313496427,0.2456933612673682,0.1863686221975154
50,1000,200,0.2,0.1866390286793562,0.41525158466581935,0.4154915170410325,0.2761377924185423,0.18296440297295707,0.24765809683206363,0.2968389137821592,0.25699977062905544,0.28171325062290786,0.24891496631098298,0.254611695278578,0.24006523968606175,0.260074742846659,0.2533569482792906,0.21814646910336447
51,1000,200,0.2,0.19471886847394695,0.4238360627568033,0.4237601989797626,0.29116903986244524,0.18811610762275935,0.26681246722122176,0.22151078689432724,0.27994692707199587,0.2752458787197869,0.277386412414492,0.2552296429177007,0.274515242387059,0.2581368841811432,0.2607189387420292,0.219374975711654
52,1000,200,0.2,0.19931452174344466,0.4087069727380108,0.4086708603480702,0.2520558359700401,0.17137287675811672,0.20268647456165342,0.2421624710813134,0.21252171438283696,0.17037789974483286,0.19186123542317168,0.16752744085088392,0.16897302790727323,0.1975810353236872,0.25043953356497717,0.2578117690259449
53,1000,200,0.2,0.2262717825909561,0.4064550145237529,0.40640066284081655,0.25196570762924864,0.1598933590916197,0.23638553945108884,0.3058915570495605,0.23154844096518734,0.24198372545975844,0.22810737074557497,0.22949408013261524,0.23250451455450666,0.22299055268505685,0.2429197505190059,0.22849757223386047
54,1000,200,0.2,0.19902788923200032,0.4038403273275917,0.4037065815646569,0.2576336112342601,0.16168723152146444,0.22112821300718788,0.23077333037291758,0.21258528469017202,0.17103527323346723,0.2026069562486853,0.10955211094314098,0.18065401137941722,0.15834722663087497,0.24007744963996988,0.23620960715201017
55,1000,200,0.2,0.1991542377107454,0.41482067538085987,0.4151853917889594,0.2604643429451743,0.1628442400260608,0.22563440345658548,0.13539933086486933,0.22452034183366287,0.2466246963630988,0.21966649099968072,0.18656483524602813,0.20564680034342814,0.2005908894594466,0.2420086050229912,0.1947834546992052
56,1000,200,0.2,0.2172072332561018,0.39989203197958356,0.39990421869664394,0.2297438394317749,0.13058477870017177,0.21362200057206457,0.18386907612919656,0.18955380757785822,0.2477516461486433,0.18024485857953132,0.16875420420670345,0.16504829254031758,0.1632349424290842,0.20926343550329016,0.15687861675813392
57,1000,200,0.2,0.24144269506478025,0.43138958837525565,0.43105421878390215,0.2783842659059975,0.17393637293049963,0.2624246365089005,0.2132160457551424,0.260747190311849,0.23792768177678547,0.24671710884354525,0.23455863407231953,0.2322504326060406,0.26222114783857464,0.2607321242627208,0.23909298721878605
58,1000,200,0.2,0.1609945454794156,0.4001206099509591,0.40011519212611535,0.2378305643081664,0.132765457581971,0.20079880402893,0.24568062785961897,0.20074922108997717,0.21256387764617724,0.1908132863268578,0.17555686881941657,0.1535472374444889,0.18638154981184762,0.2292743671492201,0.1958406517135785
59,1000,200,0.2,0.17967843981090267,0.42235686808062256,0.4219820300114341,0.22292244230039737,0.11736712927611115,0.1714861050416585,0.15463312868067458,0.17307740626808688,0.14961645229940523,0.16383658335094586,0.17683390012333874,0.15635365766569806,0.18602191840710236,0.19660364063927055,0.14753372563087236
60,1000,200,0.2,0.23333664464405113,0.425497111189015,0.425457910309187,0.265276977683805,0.16521775116440887,0.22526320270215125,0.24876300206314583,0.2218309468883466,0.2225432600009336,0.20998978692509152,0.17969568706139216,0.22437406380154457,0.18928274035420323,0.24387287296666615,0.22513661445708547
61,1000,200,0.2,0.22514969807186816,0.4246516712792725,0.4247723682616985,0.2556608289339709,0.16012222223668837,0.2012199244634964,0.10368287133025356,0.19132279099046534,0.20570064492935725,0.19278404286914008,0.1546242519632033,0.17509805609302018,0.16078782785001455,0.22726412192991488,0.20688266104428887
