id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap
89,toy,cluster,2.989541112,3.129299698,3.129299698,2.578327887,3.680271509,1,0.281108067,1,linear,1.549,7.429
90,toy,cluster,3.258998938,3.273912491,3.273912491,2.635067224,3.912757757,1,0.325941463,1,linear,1.621,7.994
91,toy,cluster,3.032508305,3.09383079,3.09383079,2.626479952,3.561181628,1,0.238444305,1,linear,1.688,7.897
92,toy,cluster,2.956557568,3.131125575,3.131125575,2.67949114,3.582760011,1,0.230425732,1,linear,1.7,7.583
93,toy,cluster,3.001748306,3.336813333,3.336813333,2.764981342,3.908645324,1,0.291751016,1,linear,1.659,8.231
94,toy,cluster,3.029672407,3.426143935,3.426143935,2.801438761,4.050849109,1,0.318727129,1,linear,1.624,7.853
95,toy,cluster,3.07890666,3.064050045,3.064050045,2.594324173,3.533775918,1,0.239656057,1,linear,1.651,7.664
96,toy,cluster,2.98750305,3.108517138,3.108517138,2.558857581,3.658176695,1,0.280438549,1,linear,1.673,7.984
97,toy,cluster,3.012003578,3.348875388,3.348875388,2.777047963,3.920702813,1,0.291748686,1,linear,1.659,7.791
98,toy,cluster,3.052557024,3.167855785,3.167855785,2.706335909,3.62937566,1,0.235469324,1,linear,1.801,7.975
99,toy,cluster,2.987294001,3.124901257,3.124901257,2.551540196,3.698262318,1,0.292531154,1,linear,1.61,7.483
100,toy,cluster,2.963766034,3.153205884,3.153205884,2.636612342,3.669799426,1,0.263568134,1,linear,1.636,7.396
