id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap
1,toy,regression_debiased,3.0199728796866863,3.0411292450954823,3.041049870640336,2.693880199312493,3.3882195419681738,1,0.17698780690083651,1,linear,1.4270000000001346,0.011999999999716238
2,toy,regression_debiased,3.0667244593731304,3.2414536829402376,3.2414350126395814,2.8892516310689063,3.5936183942102593,1,0.17955386731642245,1,linear,1.4200000000000728,0.012999999999919964
3,toy,regression_debiased,3.0392847557789184,3.2295404836127224,3.2300219963712555,2.8753990001742205,3.5846449925682906,1,0.1808185281279788,1,linear,1.36200000000008,0.014000000000123691
4,toy,regression_debiased,2.9449016489856072,3.1611039520956963,3.1611057996190794,2.828353244593168,3.4938583546449964,1,0.16964648237119911,1,linear,1.5499999999997272,0.012999999999919964
5,toy,regression_debiased,3.111245894757618,3.27821684288893,3.277967104471993,2.9359952688538646,3.619938940090119,1,0.17433840674992673,1,linear,1.493000000000393,0.011999999999716238
6,toy,regression_debiased,3.068167106129488,3.1251731840797143,3.125106707552408,2.7852542764777963,3.4649591386270213,1,0.17327138608075546,1,linear,1.5070000000000618,0.012000000000170985
7,toy,regression_debiased,2.9561705005878927,3.1925337804753404,3.193311294477628,2.8233539624907817,3.5632686264644735,1,0.18861949847669965,1,linear,1.487999999999829,0.012999999999919964
8,toy,regression_debiased,2.9433709790150653,3.1539156620361224,3.153917667822631,2.8211193508480528,3.4867159847972142,1,0.16965634762141296,1,linear,1.4890000000000327,0.011999999999716238
9,toy,regression_debiased,3.0874169156096376,2.999355365577462,2.9994828268706195,2.63939185823854,3.3595737955026963,1,0.18356487554156792,1,linear,1.3719999999998436,0.010999999999967258
10,toy,regression_debiased,3.09529082977663,3.133017575158993,3.1341131270791784,2.8005551998924982,3.467671054265857,1,0.17005437571321963,1,linear,1.4769999999998618,0.013000000000374712
11,toy,regression_debiased,3.0588074876539983,3.1553600244917863,3.1555109102532275,2.7487126428384205,3.5623091776680345,1,0.20737641510830426,1,linear,1.5209999999997308,0.012000000000170985
12,toy,regression_debiased,3.082271991972457,3.2679388003297563,3.2679684233094943,2.9584118384803286,3.57752500813866,1,0.15783101066642355,1,linear,1.538000000000011,0.012999999999919964
13,toy,regression_debiased,3.022667564563164,3.2272822737349394,3.227221147430835,2.9042195862777342,3.5502227085839326,1,0.16468608759125683,1,linear,1.4479999999998654,0.02500000000009095
14,toy,regression_debiased,3.0406182406319946,3.213380653845366,3.213253531226971,2.8506446999641417,3.5758623624898,1,0.18485762080518361,1,linear,1.5459999999998217,0.018000000000029104
15,toy,regression_debiased,2.9859297794152155,3.190503029836993,3.19049367780255,2.8452828908600285,3.5357044647450717,1,0.17597174271087146,1,linear,1.4459999999999127,0.010999999999967258
16,toy,regression_debiased,2.9099281027507864,3.106214643810606,3.106090353795056,2.7540623039346737,3.4581184036554364,1,0.17948081496127538,1,linear,1.3989999999998872,0.012999999999919964
17,toy,regression_debiased,3.0257720435112208,3.197455214173724,3.1974564748965717,2.8536420471408497,3.5412709026522955,1,0.1752674166421388,1,linear,1.418999999999869,0.012999999999919964
18,toy,regression_debiased,3.1474279492628363,3.439848469293759,3.4398066359459216,3.0688063341408003,3.810806937751043,1,0.18915887586956331,1,linear,1.4710000000000036,0.03000000000020009
19,toy,regression_debiased,2.9514272733105247,2.936886902399131,2.937064204879725,2.627456301271609,3.246672108487843,1,0.15785358537333893,1,linear,1.4039999999999964,0.016000000000076398
20,toy,regression_debiased,3.1211678301751236,3.057281871572937,3.057268360933774,2.697306450736191,3.41723027113136,1,0.18352317767783116,1,linear,1.5470000000000255,0.012999999999919964
21,toy,regression_debiased,2.9536049522307826,3.074080556262076,3.0740962081614276,2.756155019833949,3.39203739648891,1,0.16207641757732735,1,linear,1.3510000000001128,0.012000000000170985
22,toy,regression_debiased,3.021613529797363,3.196349182576732,3.196613987808933,2.8686504464962663,3.5245775291216006,1,0.16721908287228635,1,linear,1.3710000000000946,0.012999999999919964
23,toy,regression_debiased,3.0020864138032977,3.0028184086162746,3.0030852067137856,2.669495627619887,3.336674785807686,1,0.1700859643999825,1,linear,1.6489999999998872,0.023999999999887223
24,toy,regression_debiased,2.959140327385717,3.1440349924675406,3.144031193224797,2.810225618617902,3.477836767831692,1,0.17020422723818446,1,linear,1.3539999999998145,0.012999999999919964
25,toy,regression_debiased,2.8066622166532955,2.8350754702131855,2.8350597024409345,2.4701246051271872,3.1999947997546845,1,0.18604012329650654,1,linear,1.300000000000182,0.011999999999716238
26,toy,regression_debiased,3.0216642922755996,3.4413147173661667,3.4412203161717163,3.15397961647615,3.7284610158672806,0,0.14645514017719946,1,linear,1.2940000000003238,0.012999999999919964
27,toy,regression_debiased,2.8418052896593387,2.969494124455065,2.969477669092865,2.6280912834408108,3.3108640547449175,1,0.17405764334358137,1,linear,1.3030000000003383,0.012999999999919964
28,toy,regression_debiased,3.0748843007687596,3.146122436192564,3.1462499185315558,2.7985060258998025,3.493993811163311,1,0.17728981638883892,1,linear,1.288000000000011,0.012000000000170985
29,toy,regression_debiased,3.020783044867343,3.0758179725884416,3.07587756475281,2.7226895698002282,3.4290655597053936,1,0.180083116818948,1,linear,1.2869999999998072,0.012999999999919964
30,toy,regression_debiased,3.072602270760067,3.116121487293107,3.116340280218212,2.765329499658576,3.4673510607778457,1,0.17891798054269797,1,linear,1.26299999999992,0.010000000000218279
31,toy,regression_debiased,2.9263111584219477,3.114097041429475,3.114055699220186,2.746254695407594,3.4818567030327747,1,0.18753652775107754,1,linear,1.3079999999999927,0.012999999999919964
32,toy,regression_debiased,2.9396911371699463,3.227310334283385,3.2293407995851973,2.9268773399226475,3.531804259247747,1,0.15419325684399207,1,linear,1.2520000000004075,0.010999999999967258
33,toy,regression_debiased,2.954158738618309,3.2525806898820493,3.252131831095091,2.9526622909449425,3.55160137124524,1,0.15264093050590952,1,linear,1.2669999999998254,0.010000000000218279
34,toy,regression_debiased,3.114232771027955,3.233525686380464,3.2333358588054004,2.920800537334414,3.5458711802763867,1,0.15931612452125454,1,linear,1.3170000000000073,0.010999999999967258
35,toy,regression_debiased,3.052345503253401,3.36728039996554,3.3672876973303643,3.0485451251052154,3.686030269555506,1,0.1625336830965541,1,linear,1.5019999999999527,0.021000000000185537
36,toy,regression_debiased,3.01106284710222,3.240522690774447,3.240670728427479,2.9127968228508845,3.568544634004076,1,0.167161155987165,1,linear,1.4710000000000036,0.014000000000123691
37,toy,regression_debiased,2.945595488141347,2.9487442122499914,2.9519642283545022,2.6474410302136517,3.2564874264953545,1,0.15526331988675302,1,linear,1.4549999999999272,0.02500000000009095
38,toy,regression_debiased,3.047975942151645,3.187333861040586,3.1868773216044333,2.825244846900054,3.548509796308815,1,0.18433501291640303,1,linear,1.406999999999698,0.012000000000170985
39,toy,regression_debiased,2.964152757608439,3.060718430865096,3.0604340067307314,2.7303536872586247,3.3905143262028328,1,0.16830596972179973,1,linear,1.4520000000002256,0.018000000000029104
40,toy,regression_debiased,2.9980107841623163,3.2543585618419613,3.254523512511522,2.940481979155936,3.568565045867108,1,0.16011553056572284,1,linear,1.4850000000001273,0.013999999999668944
41,toy,regression_debiased,2.9484211415778057,3.002196858460761,3.0020688972582112,2.6589890685879274,3.3451487259284933,1,0.17491308418053267,1,linear,1.456000000000131,0.012999999999919964
42,toy,regression_debiased,2.9717364775370947,3.082186912160638,3.0820980039376282,2.7422828771635688,3.421913130711684,1,0.1732385381573732,1,linear,1.418999999999869,0.012000000000170985
43,toy,regression_debiased,2.9907037652664417,3.219395348923925,3.2193504227497645,2.8890924567034943,3.5496083887960364,1,0.1683789025037673,1,linear,1.3769999999999527,0.014000000000123691
44,toy,regression_debiased,3.0275544537552777,3.1147002733378457,3.114646338774217,2.805148034961182,3.424144642587254,1,0.1577607657106205,1,linear,1.48700000000008,0.011999999999716238
45,toy,regression_debiased,3.083920993527563,2.977111420871042,2.9768109614411267,2.654909355510678,3.298712567371575,1,0.16410339470710314,1,linear,1.5900000000001455,0.011999999999716238
46,toy,regression_debiased,3.013113041103126,3.149161644839438,3.1491560912093726,2.8030909631564302,3.495221219262313,1,0.17645237344942738,1,linear,1.4340000000001965,0.016000000000076398
47,toy,regression_debiased,3.030723351201232,3.3462709756868456,3.3463670019951106,3.0044843246766546,3.6882496793135675,1,0.17428340889684588,1,linear,1.4729999999999563,0.01499999999987267
48,toy,regression_debiased,2.788944124180717,3.1900699478645063,3.1892856002541965,2.8169102181112415,3.561660982397154,0,0.1898396447004455,1,linear,1.4389999999998508,0.012999999999919964
49,toy,regression_debiased,2.9393133771353015,3.064848291980894,3.0646077897790613,2.7294842864255013,3.399731293132618,1,0.17086022621982463,1,linear,1.5779999999999745,0.016999999999825377
50,toy,regression_debiased,2.9177161240875313,3.079908898619661,3.0802611935672135,2.7126504661207154,3.44787192101371,1,0.18742810893057585,1,linear,1.4510000000000218,0.012000000000170985
51,toy,regression_debiased,3.0118648424442567,3.176114344405052,3.177374297090295,2.8770377544184025,3.47771083976219,1,0.15312580563366207,1,linear,1.4859999999998763,0.016000000000076398
52,toy,regression_debiased,3.0011564519089187,3.0034442609227234,3.0033237851220247,2.6871203195598135,3.3195272506842386,1,0.16122284159280845,1,linear,1.6289999999999054,0.016999999999825377
53,toy,regression_debiased,3.2006958549438687,3.1692295042691914,3.168483746322022,2.839049646419645,3.4979178462244,1,0.16795487955980679,1,linear,1.41800000000012,0.012000000000170985
54,toy,regression_debiased,3.119462746691362,3.2546478677650823,3.2546017152835818,2.9183761711479193,3.590827259419245,1,0.1713917329837004,1,linear,1.3160000000002583,0.010999999999967258
55,toy,regression_debiased,3.105872718012629,3.254661118081801,3.254552516637143,2.9553572266384496,3.5537478066358386,1,0.15253395228819577,1,linear,1.6210000000000946,0.012000000000170985
56,toy,regression_debiased,3.0966414680616925,3.0536459779938525,3.05359005238772,2.7385975361105386,3.368582568664901,1,0.16058198879907107,1,linear,1.3640000000000327,0.011999999999716238
57,toy,regression_debiased,2.994208672549336,3.123352624337497,3.123051021190916,2.7778416887001103,3.4682603536817225,1,0.17599934028064937,1,linear,1.356000000000222,0.012999999999919964
58,toy,regression_debiased,2.906504713698835,3.061459137900153,3.060292444534042,2.7772492276431566,3.3433356614249266,1,0.14430754244540134,1,linear,1.3619999999996253,0.013000000000374712
59,toy,regression_debiased,3.038797603649138,3.2343275527666826,3.2342807466234853,2.932841214654103,3.5357202785928648,1,0.15368068930959647,1,linear,1.3659999999999854,0.014000000000123691
60,toy,regression_debiased,3.0529837035847396,3.170311106042318,3.1700410564430865,2.852423893266095,3.48765821962008,1,0.16192064768029582,1,linear,1.6330000000002656,0.01499999999987267
61,toy,regression_debiased,3.0534737403558077,3.1647393169948357,3.165186451306431,2.8364401127277423,3.4939327898851236,1,0.16763191964407306,1,linear,1.5199999999999818,0.016999999999825377
62,toy,regression_debiased,3.020881617961339,3.059245041225436,3.0591889405285215,2.756276878860782,3.362101002196262,1,0.15440182076806486,1,linear,1.4050000000002,0.010999999999967258
63,toy,regression_debiased,2.978080962446602,3.0441097694413193,3.0442766309802334,2.7076759644465223,3.380877297513942,1,0.17158143056697736,1,linear,1.4510000000000218,0.011999999999716238
64,toy,regression_debiased,3.1371076345919797,3.228396684086304,3.228247482412502,2.8963992707795003,3.5600956940455073,1,0.16919316003140353,1,linear,1.6419999999998254,0.015000000000327418
65,toy,regression_debiased,3.0774315594841717,3.1604979499125,3.1602864188174435,2.7921236344289393,3.5284492032059496,1,0.1877175729589455,1,linear,1.4890000000000327,0.014000000000123691
66,toy,regression_debiased,2.9961410329705194,3.228477824532474,3.229672116174483,2.920023130984125,3.539321101364837,1,0.15784851460250943,1,linear,1.4960000000000946,0.011999999999716238
67,toy,regression_debiased,3.0314785518383065,3.047615734115001,3.0474912771611855,2.7013472343224496,3.393635319999923,1,0.1764788891761622,1,linear,1.461999999999989,0.013999999999668944
68,toy,regression_debiased,2.9882436741765814,3.048111053742156,3.047945239573302,2.7506052176597793,3.3452852614868265,1,0.15160735819290241,1,linear,1.6790000000000873,0.013999999999668944
69,toy,regression_debiased,2.9965763982319125,3.12225176486361,3.123031597935856,2.796784161798506,3.449279034073207,1,0.16631454936886153,1,linear,1.3699999999998909,0.012000000000170985
