id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap
20,kang,naive,0,-2.02841248411832,-0.18092799889028696,-0.35166450632140916,-0.010191491459164759,0,0.08711046297506235,1,kang_correct,6.530000000000655,264.54199999999946
21,kang,naive,0,-1.8977439616439824,-0.1172662485432227,-0.3027780291228688,0.06824553203642339,1,0.09464886764267658,1,kang_correct,6.529000000000451,258.625
22,kang,naive,0,-2.2504129742484906,-0.07103931623131955,-0.25121541786581575,0.10913678540317663,1,0.09192658246657968,1,kang_correct,7.011000000000422,269.8819999999996
23,kang,naive,0,-1.1728990989615795,0.022725863724360834,-0.20668650772710964,0.25213823517583134,1,0.11704712829156658,1,kang_correct,6.86200000000008,271.58800000000065
24,kang,naive,0,-1.6401397826384425,-0.03457030844429313,-0.20517068093682672,0.13603006404824047,1,0.08704100637374164,1,kang_correct,6.331000000000131,254.8720000000012
25,kang,naive,0,-0.9525967964909796,-0.03371430680281346,-0.19323552208761155,0.12580690848198464,1,0.08138837514530516,1,kang_correct,6.563000000000102,266.78399999999965
26,kang,naive,0,-1.3113007886588832,0.23515307445983535,0.03282154897055739,0.4374845999491133,0,0.1032303701475908,1,kang_correct,6.938000000000102,267.8220000000001
27,kang,naive,0,-1.1171483549981076,0.24689613487132017,0.07137461511372753,0.4224176546289128,0,0.08955179579469012,1,kang_correct,6.46900000000096,246.92100000000028
28,kang,naive,0,-1.7622026672248694,-0.05577398395756978,-0.26175710713541944,0.1502091392202799,1,0.10509343019278045,1,kang_correct,6.0090000000000146,242.34399999999914
29,kang,naive,0,-1.2276958530157742,0.10922616466485895,-0.05418961962490611,0.272641948954624,1,0.08337540014783931,1,kang_correct,6.074000000000524,242.71799999999894
30,kang,naive,0,-2.1432804921811623,-0.03195404367842341,-0.21761480967850863,0.1537067223216618,1,0.09472488061228837,1,kang_correct,6.735000000000582,260.4599999999991
31,kang,naive,0,-1.7858601506546279,0.07512513841437476,-0.070239885662638335,0.22049016249138786,1,0.07416582861072098,1,kang_correct,6.719999999999345,262.97299999999996
32,kang,naive,0,-2.708116203214587,0.054681342416989076,-0.11502339272866535,0.2243860775626435,1,0.08658404854370125,1,kang_correct,6.1710000000002765,246.8189999999995
33,kang,naive,0,-1.0222079262513262,-0.02104104148055547,-0.17656606026049781,0.13448397729938688,1,0.0793494993775216,1,kang_correct,6.342000000000553,255.987000000001
34,kang,naive,0,-0.5555012020290917,-0.0016077243090708599,-0.1803794690168928,0.1771640203987511,1,0.0912100738305214,1,kang_correct,6.690000000000509,265.01800000000003
35,kang,naive,0,-3.4355434352934537,-0.1609483285533999,-0.363992215904956,0.04209555879815621,1,0.10359382007732455,1,kang_correct,6.418000000001484,263.2649999999994
36,kang,naive,0,-3.3800376294398404,-0.07676084094021607,-0.27814263078601303,0.1246209489055809,1,0.10274581114581478,1,kang_correct,6.718000000000757,260.83699999999953
37,kang,naive,0,-2.0079772144214587,-0.11756613251983086,-0.31154962128475594,0.07641735624509421,1,0.09897116773720667,1,kang_correct,6.052999999999884,240.1909999999989
38,kang,naive,0,-1.6760920605323975,0.09470539320947775,-0.04814619204566316,0.23755697846461865,1,0.07288346186486781,1,kang_correct,6.179000000000087,251.5020000000004
39,kang,naive,0,-2.328979122751605,-0.18766639805238317,-0.37546953054014437,1.3673443537803864e-4,1,0.09581792473865368,1,kang_correct,6.702000000001135,256.35699999999997
40,kang,naive,0,-1.309987588599597,0.017589950705508135,-0.15585687265468193,0.19103677406569822,1,0.08849327722458677,1,kang_correct,6.678000000001703,262.4549999999999
