id,data,att,att_hat,sd,covered,length
1,toy,2.9970669415484856,3.1609480875541367,0.19088230872034045,TRUE,0.7482586501837346
1,kang,0,-0.13288916235697457,4.896352680974203,TRUE,19.193702509418873
1,hain,0,1.678234092023839,2.5076855600766463,TRUE,9.830127395500453
1,acic,5.890481146643106,6.225673320178201,0.39543853766519765,TRUE,1.5501190676475747
