id,data,att,att_hat,q025,q975,covered
10,kang,0,2.1452319865190077,-0.06896009601581035,0.04269738118744279,FALSE
10,hain,0,1.5012725992821698,-0.044849320788976,0.0026302926904605375,FALSE
10,acic,5.400390071603013,5.360616541079159,-0.010549870536963112,-0.008981331709065978,FALSE
11,toy,3.0083167111511475,3.2359449831536544,-0.030323826158180328,-0.013047415647888867,FALSE
11,kang,0,-0.22230248807164799,-0.06276366214595538,0.049888612977905526,FALSE
11,hain,0,2.4304488158566144,-0.06505951856298403,-0.025730176068338058,FALSE
11,acic,2.4817727937000607,2.9449888561875435,-0.00597083797290741,-0.004197595035374802,FALSE
16,toy,3.143520482259109,3.1325862710371455,-0.031282705410500926,-0.013727135318313037,FALSE
16,kang,0,-1.8571953884952563,-0.05684666420206315,0.047621059178120755,FALSE
16,hain,0,0.9325657996234327,-0.028775382490810457,0.003098434892347042,FALSE
16,acic,2.4272092573334896,2.7235372647238565,-0.005295534074403559,-0.003830654806816223,FALSE
9,toy,3.116158185655231,3.0364524394461947,-0.03428454844610171,-0.01155305328707085,FALSE
9,kang,0,-1.269810427278287,-0.06335378295406714,0.05305060058636078,FALSE
9,hain,0,0.010375362824581735,-0.01990791560154317,0.020714562184658735,TRUE
9,acic,3.8430351591978127,4.065234915177103,-0.007607095297280405,-0.006035554322601693,FALSE
17,toy,3.0799501049371183,3.0496030179483222,-0.031083606140285096,-0.012411484511119735,TRUE
17,kang,0,5.682631816698887,-0.07558085105508179,0.04489937165432129,FALSE
17,hain,0,-0.38499981972450303,-0.018473415050571814,0.0315960500357649,FALSE
17,acic,3.416571141496932,3.6999458792672097,-0.008652940943507253,-0.0064604980859289075,FALSE
13,toy,2.96311720143367,3.0208290903258677,-0.030666630128151788,-0.013679627236453211,FALSE
13,kang,0,-2.0900354361146185,-0.05546787274773032,0.0421392931038965,FALSE
13,hain,0,1.7918774466587868,-0.05075917692864196,-0.01378755717067055,FALSE
13,acic,2.8664409996544307,2.933292566736246,-0.0073028494596847,-0.005707674325293017,FALSE
20,toy,2.957234209335216,2.9017278882601882,-0.02806354429032058,-0.014208461729190523,FALSE
20,kang,0,-2.232958958273457,-0.06411225431611883,0.059760878802503484,FALSE
20,hain,0,-0.10996990078631352,-0.015409597991908235,0.021262102632619295,FALSE
20,acic,3.6264388025333387,4.143657201701234,-0.009523163671896316,-0.0076805938119647215,FALSE
19,toy,3.0822253380318454,3.20297199548789,-0.02865365702013681,-0.013687077930024431,FALSE
19,kang,0,4.646725577264476,-0.08368986404453341,0.052661994092465664,FALSE
19,hain,0,1.042085517046302,-0.029444312622375863,-0.002164370724855891,FALSE
19,acic,3.8109818616447377,3.6367382165332516,-0.0077136060375761345,-0.005910366353955036,FALSE
22,toy,3.099463928723557,3.19089582535823,-0.03004635964669463,-0.015885612488248522,FALSE
22,kang,0,2.013825861408037,-0.06518961849443267,0.04695564986836115,FALSE
22,hain,0,0.42014507758788344,-0.020686665340928785,0.01045529864049344,FALSE
22,acic,3.681499332774989,4.062438844823729,-0.00997834877360703,-0.007008210008669482,FALSE
15,toy,3.0279434991814345,3.21061955771697,-0.02975159633121472,-0.012731631376791376,FALSE
15,kang,0,2.306423624177654,-0.07744385539441268,0.04521107669048096,FALSE
15,hain,0,1.7050362041706641,-0.045940616538392924,-0.011814843657741853,FALSE
15,acic,2.5305718853837713,2.546860413474159,-0.0057675395097938,-0.004322108403735429,FALSE
21,toy,2.8366480806312704,3.0271619552804534,-0.027709220268675037,-0.011973051131217001,FALSE
21,kang,0,2.4625020500202766,-0.05366143049631393,0.044298043347426194,FALSE
21,hain,0,0.8936707931663372,-0.03794679500515561,0.01024519520552133,FALSE
21,acic,4.491647252459778,3.7937396701587716,-0.008025817343260369,-0.0060338413280467615,FALSE
24,toy,3.025861528166724,3.104029529027498,-0.028765724254741987,-0.009618264658985062,FALSE
24,kang,0,-0.2291229948920659,-0.07386977572256892,0.05670360756745917,FALSE
24,hain,0,0.033931393313953784,-0.021561272186966955,0.021737692126781463,FALSE
24,acic,4.807166528346706,5.695192650459042,-0.01381341851424003,-0.011690296042488705,FALSE
26,toy,3.0369572028186504,3.0358759731463785,-0.028840473093786758,-0.011778441818918588,FALSE
26,kang,0,1.242019918496311,-0.06554248957027267,0.04784387453647687,FALSE
26,hain,0,-0.27586580041446673,-0.0170486638783626,0.023147489864019235,FALSE
26,acic,3.2932937096971093,4.1837369420413815,-0.009720083174555624,-0.007611493478353559,FALSE
18,toy,3.0604227363518546,3.0509246502161265,-0.02839415199390458,-0.014622529532134353,FALSE
18,kang,0,-2.246176945334298,-0.05788743201678916,0.05530666518522468,FALSE
18,hain,0,1.1733822781647305,-0.03721131014974631,-0.003083790022757992,FALSE
18,acic,5.8094975861884,6.772982543403435,-0.01417728898141237,-0.010662899513277924,FALSE
27,toy,3.0772224996076294,3.044542192463542,-0.028190701789798878,-0.01658966425665279,FALSE
27,kang,0,1.6534362938723746,-0.0718651116636067,0.055104282900407545,FALSE
27,hain,0,0.1719435565427352,-0.026802200430759836,0.01545796413951578,FALSE
27,acic,5.1043902438428805,5.71420421422251,-0.012604423557966645,-0.010538323407321318,FALSE
23,toy,2.927037998939719,2.9549097829611792,-0.028522063290616566,-0.011204363841500736,FALSE
23,kang,0,-0.31176895661374715,-0.054403534145731874,0.05133386968403887,FALSE
23,hain,0,1.8379780464694466,-0.0514542533212963,-0.01113164749696777,FALSE
23,acic,2.987891694567192,4.023761447149354,-0.008661691897704537,-0.006459779133761808,FALSE
30,toy,2.7689266346028236,3.103097251095197,-0.029703995704346516,-0.015013381677261463,FALSE
30,kang,0,-0.21366714112369323,-0.05978287144523265,0.049500080775304434,FALSE
30,hain,0,-0.2811638442384332,-0.01529291381150793,0.02240782658839669,FALSE
30,acic,3.656516668559149,3.893690394625005,-0.008267901067122642,-0.006532388190066106,FALSE
28,toy,2.868091556980618,3.0414581507375207,-0.02890794998598798,-0.012388707726768824,FALSE
28,kang,0,1.3642759692154982,-0.07354293650657556,0.05496566343451617,FALSE
28,hain,0,0.028424829812098373,-0.01611342630279438,0.014521298861453235,FALSE
28,acic,-0.6801060739165793,-0.7197667004737431,3.860459223801357e-4,0.0021040428328015794,FALSE
31,toy,3.089320633097035,3.219908749614035,-0.02909784378492064,-0.01697108940554969,FALSE
31,kang,0,-1.5479785821308099,-0.08200579093683934,0.057742289485494654,FALSE
31,hain,0,0.26940152854526955,-0.01802665902042245,0.007565976413031771,FALSE
31,acic,2.439829928271961,1.9683374548961188,-0.005043379253485506,-0.0032498537327277327,FALSE
32,toy,2.9084875206063736,3.211235237747448,-0.02894427200842447,-0.011889913033730048,FALSE
32,kang,0,0.1321480665417596,-0.05814513916664716,0.04721383922113806,FALSE
32,hain,0,-0.14070944737972102,-0.01764261188490114,0.02280937791287775,FALSE
32,acic,4.899128703367408,5.551478568494807,-0.01021018575013945,-0.00847402222930234,FALSE
25,toy,2.898032874870677,3.0691711324209283,-0.028027351392320293,-0.008373213609283933,FALSE
25,kang,0,3.5223027728248724,-0.08789951012666604,0.06029559171212448,FALSE
25,hain,0,0.8279308346465317,-0.0288500953342202,0.004742115070358726,FALSE
25,acic,3.8981150322700526,4.2426176057093015,-0.008680684684361001,-0.006647288588811955,FALSE
29,toy,3.1707855583369087,3.3852252406788805,-0.02942742085299429,-0.015407625755099515,FALSE
29,kang,0,-0.07800267786126369,-0.07850653271694082,0.06099652725749767,TRUE
29,hain,0,-0.5102666763938952,-0.014264069057008938,0.030089859138356337,FALSE
29,acic,3.1225994793508707,3.052739900594874,-0.00713452453944559,-0.005661083035240908,FALSE
36,toy,2.965572068851842,3.281170593976248,-0.030601319252322158,-0.017424789811532494,FALSE
36,kang,0,0.1092064170155993,-0.052461582070790415,0.05288705071431919,FALSE
36,hain,0,1.1232584837903765,-0.034903958281433695,0.0018111606274141359,FALSE
36,acic,2.838231600480294,3.035309717776678,-0.0077795727613449595,-0.006004871179403504,FALSE
37,toy,3.0573613623244666,3.173624245102345,-0.02791379456550318,-0.013432467672692218,FALSE
37,kang,0,-0.45908445321822455,-0.056314078417101676,0.043974468359890134,FALSE
37,hain,0,1.288318257290313,-0.03747667592193663,-0.0032995948424698073,FALSE
37,acic,4.2442347911324,3.8633094075440075,-0.008981248034215055,-0.007007374527490606,FALSE
34,toy,2.982485522985961,3.1532649091063396,-0.028864153678918952,-0.01180179040349394,FALSE
34,kang,0,5.736633617738931,-0.09100672638191039,0.062169181701124974,FALSE
34,hain,0,0.720058313239222,-0.028791952790121957,0.006559265740858761,FALSE
34,acic,5.695103874576915,6.027187120454153,-0.012735315307062123,-0.010104160614645807,FALSE
38,toy,2.9944492457122753,3.085638206058782,-0.029441030058310266,-0.011801431250327267,FALSE
38,kang,0,-0.7325723255914625,-0.08033515873454736,0.05827698039153667,FALSE
38,hain,0,2.3415022655164925,-0.0629528574596654,-0.02058560195707506,FALSE
38,acic,2.222998538068277,2.778170541167025,-0.006326157907634295,-0.0041824331816584905,FALSE
35,toy,2.8659268853196167,3.0360326803817914,-0.028017206912590388,-0.010208071433070572,FALSE
35,kang,0,-0.845292626196823,-0.07744418295363552,0.06082026492093376,FALSE
35,hain,0,-0.054398643763780896,-0.029588302977301577,0.029307578725862652,FALSE
35,acic,3.029344654501393,2.7782327619356186,-0.006626824012959326,-0.004795280799484922,FALSE
39,toy,3.0169714407135007,3.14110866633209,-0.028352879539385534,-0.015453223118722813,FALSE
39,kang,0,0.3600448712272737,-0.07946881666663594,0.055404370965302166,FALSE
39,hain,0,-0.17498876485814563,-0.016103582633198762,0.023585475878547184,FALSE
39,acic,4.80673586382285,4.902468305356148,-0.013808458906176773,-0.004522503375990423,FALSE
42,toy,2.9667879649726836,3.2302691289856558,-0.029365603389075266,-0.01136895422973804,FALSE
42,kang,0,-6.187136410488591,-0.06486715211378721,0.05876646317086767,FALSE
42,hain,0,-0.8210163874620395,-0.004272178609558615,0.03523412083032075,FALSE
42,acic,4.846886988041486,4.7369976550284525,-0.0106576755895695,-0.008442093527681927,FALSE
33,toy,2.8806687925811927,3.028146943137757,-0.02761464511840915,-0.01480495691282218,FALSE
33,kang,0,0.18454088280302017,-0.05503136584918606,0.04759742099271706,FALSE
33,hain,0,0.5915923793944691,-0.028448467475186985,0.008458847712364641,FALSE
33,acic,1.7503310785475572,1.5639480575036537,-0.004021983159303402,-0.0022118662829841047,FALSE
44,toy,2.91025929896305,2.9892477590606514,-0.026782904622150452,-0.014246106534494185,FALSE
44,kang,0,-3.41616493334584,-0.059269477641166926,0.06280350426134008,FALSE
44,hain,0,0.39690464968658823,-0.02361513023291325,0.005852040972678405,FALSE
44,acic,3.540536543815806,3.104317780346396,-0.007429457678949857,-0.00472864976469879,FALSE
43,toy,2.9263779983613665,3.2192748600121632,-0.030180800282113108,-0.017240324699527486,FALSE
43,kang,0,-0.2656895735240141,-0.05779110335036477,0.0542817405271282,FALSE
43,hain,0,1.0472614737223553,-0.03256792730202611,-0.002234128096925071,FALSE
43,acic,4.344170323183345,5.132929194356411,-0.008981675392131232,-0.00756497141519272,FALSE
45,toy,3.042165799429047,3.195442577054191,-0.029491740405826805,-0.017476160027681598,FALSE
45,kang,0,0.78970877749083,-0.06217691785903266,0.0504393876071223,FALSE
45,hain,0,-0.4908745854487808,-0.007221968202752915,0.028394144029881642,FALSE
45,acic,4.269946491898164,5.21278285689344,-0.012706331818105529,-0.010662360807362683,FALSE
47,toy,3.031046383593557,3.072499672770875,-0.02809678471995864,-0.015041805913105449,FALSE
47,kang,0,-1.2977356083166853,-0.08115609184653123,0.061426863529062035,FALSE
47,hain,0,0.8424427799040597,-0.04113067305330181,0.011107391032155078,FALSE
47,acic,5.489015089841689,5.314534389810074,-0.011927701529828288,-0.00932427615725425,FALSE
41,toy,3.102859808270385,3.1076196656415105,-0.02740883419627781,-0.012605867722343749,FALSE
41,kang,0,-0.3424052920846634,-0.07956406630704826,0.053788696507941186,FALSE
41,hain,0,-0.0015997066669495297,-0.014475193158609753,0.01604894513564794,TRUE
41,acic,0.6337686794978569,1.415572464930797,-0.0035838535170679333,-0.001835078022614797,FALSE
40,toy,3.0934230585503357,3.0720760482704135,-0.029883085728067717,-0.013487257058777687,TRUE
40,kang,0,-3.9672175047440135,-0.07198298206260392,0.06201005024206144,FALSE
40,hain,0,-0.1481511992706741,-0.01971909803131808,0.025728332568565517,FALSE
40,acic,1.6315468822969645,1.6898099364889039,-0.004261774974543674,-0.0025184558153321926,FALSE
48,toy,3.082397254075407,3.2104743464790335,-0.027226999757457668,-0.01356583133572805,FALSE
48,kang,0,-2.167312443131607,-0.07180342124963172,0.05493720060489328,FALSE
48,hain,0,-0.07717612913182403,-0.008365919599799739,0.012601784831804352,FALSE
48,acic,4.584027794444423,3.915184844255525,-0.007232076382950562,-0.005601716176912084,FALSE
51,toy,2.876135047995472,2.987743489605413,-0.028882354531749064,-0.00855047950964887,FALSE
51,kang,0,-0.12928493093409088,-0.06476030072506304,0.04873536176797289,FALSE
51,hain,0,0.2623516485662689,-0.015766229443065445,0.005518633662089576,FALSE
51,acic,3.7793239018217304,4.118513509574847,-0.009578720260888065,-0.0076363944488653,FALSE
50,toy,3.0211356667830023,2.9102142367086445,-0.029147726414015612,-0.010861897401301671,FALSE
50,kang,0,-0.6504330842669219,-0.0735715900302799,0.05845269953477287,FALSE
50,hain,0,0.08938032069787738,-0.01375409276439612,0.01173777008924389,FALSE
50,acic,5.985557623478909,6.301698939937322,-0.010740517070410469,-0.008881054826873014,FALSE
52,toy,2.936851043741056,3.1871104833410833,-0.031288032698188355,-0.01534595858492789,FALSE
52,kang,0,-2.231220320796524,-0.044115492411128804,0.0520012421191254,FALSE
52,hain,0,1.0437661399106801,-0.03655468404949677,2.2328515179715464e-6,FALSE
52,acic,3.808355603808336,4.615740568204137,-0.010442956454226231,-0.008742283384889697,FALSE
46,toy,3.0042269034029547,3.152114304873603,-0.029126693051449815,-0.012953425865703742,FALSE
46,kang,0,1.7816150207469263,-0.06925046858061665,0.05112116781769685,FALSE
46,hain,0,0.11442733772608626,-0.016541248977989538,0.01087501305847592,FALSE
46,acic,3.9274547760361314,5.030399659874979,-0.011723003432775977,-0.010118435658710763,FALSE
53,toy,2.997376420088689,3.1703265920937396,-0.028998773238222933,-0.0183908212934317,FALSE
53,kang,0,0.7243796219100886,-0.06687717190457794,0.05127581198758851,FALSE
53,hain,0,-0.2355140283702024,-0.009003806509785047,0.01926219400206483,FALSE
53,acic,5.912947584035506,6.612525359360281,-0.015701228475980843,-0.013763369454158503,FALSE
56,toy,2.9089861319471044,3.2118110563661917,-0.030063695176862245,-0.020712572694509546,FALSE
56,kang,0,1.5476545656215421,-0.06800388936548449,0.05730489952902075,FALSE
56,hain,0,-0.0031162955639141288,-0.020922539299237368,0.018528257418523535,TRUE
56,acic,1.6276377903850765,2.4144615779595497,-0.005562849539619325,-0.004125345706250524,FALSE
49,toy,2.9639345511096744,3.045187258144634,-0.027801580046383157,-0.015832858135826838,FALSE
49,kang,0,2.7573937503097454,-0.07886219699299209,0.0540428389593767,FALSE
49,hain,0,0.44440263853808926,-0.02421670381093386,0.0111037729767696,FALSE
49,acic,5.909000129732772,5.536827595879775,-0.01279385380053578,-0.008719167467874291,FALSE
57,toy,2.9123510620653135,3.0572872735928263,-0.028041538489622382,-0.013215434888755921,FALSE
57,kang,0,0.49551525240235605,-0.07608833334176232,0.05146763507500986,FALSE
57,hain,0,0.6566953127694255,-0.03574028904959914,0.016743819176226984,FALSE
57,acic,3.653265774670638,3.740208494234182,-0.007447354709130102,-0.005806075091431731,FALSE
58,toy,2.93986084660107,3.1426456541843306,-0.02874920837292874,-0.014825255937037918,FALSE
58,kang,0,0.6458846222363661,-0.06572969281947395,0.047090515635624504,FALSE
58,hain,0,-0.9247406150047714,-0.031021285527510923,0.03769847072855775,FALSE
58,acic,2.3433625266760947,2.8537324065621217,-0.00590685149720301,-0.0038367169302298467,FALSE
59,toy,2.94874309120698,3.166633819641566,-0.02958474250033813,-0.009453971906684532,FALSE
59,kang,0,1.0187559489318687,-0.05957508772696828,0.0438031597965057,FALSE
59,hain,0,-1.6374121972156717,0.005841139330375974,0.04252628021094478,FALSE
59,acic,4.081347614028558,3.2798361635626634,-0.007610775256015035,-0.005368824320542302,FALSE
54,toy,2.8167441738770114,3.01307056229083,-0.028950732525591907,-0.01454597113511267,FALSE
54,kang,0,-0.09969304541300517,-0.06056888436369172,0.05172858431220981,FALSE
54,hain,0,3.0197202583452842,-0.08838220071972983,-0.016980447028402835,FALSE
54,acic,2.8208848620166593,2.9232846066053115,-0.0069382078268992314,-0.004375974855070587,FALSE
61,toy,2.941143292799249,3.11647928981725,-0.0284104654487825,-0.009448524639444766,FALSE
61,kang,0,-0.7804820509905142,-0.05614585440794144,0.048610561592670125,FALSE
61,hain,0,0.7835148733765758,-0.03936931707921025,0.013875061237024254,FALSE
61,acic,7.403299458607885,7.157226033641283,-0.014949032323245681,-0.012850140033249961,FALSE
55,toy,2.9781572564469725,3.414622986959304,-0.03313635475581972,-0.008084930894967594,FALSE
55,kang,0,-0.09152564990489509,-0.07182696093687407,0.05093284541966435,FALSE
55,hain,0,-0.4438101419617153,-0.0206437903401789,0.033857524720065174,FALSE
55,acic,3.214753754848164,2.9480540575959147,-0.007140265156280016,-0.005117112182296187,FALSE
64,toy,2.9590481952048435,3.1248304146452917,-0.028258787059045283,-0.014716963828923313,FALSE
64,kang,0,0.48385404785048536,-0.06537202217914546,0.056324060377756835,FALSE
64,hain,0,0.8749986340522602,-0.04131673922881381,0.00821341779053791,FALSE
64,acic,4.322009841380314,4.357552650440553,-0.009646813242853354,-0.0077063447154570325,FALSE
62,toy,3.043703535628897,3.4546446967828564,-0.029637925693347736,-0.01781535846512244,FALSE
62,kang,0,0.06998576025114289,-0.05241383310150895,0.053308328442691996,FALSE
62,hain,0,-1.6505850418092733,0.019584924702791644,0.04106692939429668,FALSE
62,acic,5.795879996734242,5.449329216718147,-0.0108190310154029,-0.008752601804374016,FALSE
65,toy,2.86975398805294,3.0925464944814642,-0.029530865993263208,-0.014051700437289025,FALSE
65,kang,0,1.530140536858994,-0.06148776779889439,0.04786984054040423,FALSE
65,hain,0,0.45315148630907576,-0.03301310153377355,0.013523623096906093,FALSE
65,acic,4.151133440212716,4.136228195090899,-0.008484371114013487,-0.007124836541567906,FALSE
66,toy,3.0566853301126393,3.1131875727548053,-0.028545937138425778,-0.009457974104996164,FALSE
66,kang,0,0.31827804104179336,-0.05422922270098496,0.04544397179068381,FALSE
66,hain,0,0.42716568049127357,-0.028078670871353743,0.007739650016645984,FALSE
66,acic,1.074060959237501,1.3894269935398484,-0.003942091891444466,-0.002292694808564832,FALSE
60,toy,2.9793135685741077,3.0612054957531365,-0.029758591005601583,-0.013629405767221006,FALSE
60,kang,0,0.14450737496522947,-0.05426363526765092,0.04717566723075789,FALSE
60,hain,0,0.512255261996649,-0.028422854426297814,0.01081196913998679,FALSE
60,acic,3.252240812377126,4.443721553304411,-0.009167148793114687,-0.0072192873858217795,FALSE
68,toy,3.0371194038870106,3.2172057800563714,-0.02819255660800878,-0.009433959642396565,FALSE
68,kang,0,-1.746939023494491,-0.053122323466849045,0.05157746384135867,FALSE
68,hain,0,0.5536871815807256,-0.02169556626521175,0.004231681033466817,FALSE
68,acic,3.536817361440735,4.547130913599176,-0.009672688106717432,-0.007756417720903677,FALSE
70,toy,3.0558743252015903,3.2586928817155902,-0.029425972651421453,-0.012599467792922616,FALSE
70,kang,0,-4.565570402255162,-0.05566294769173311,0.05462378980422197,FALSE
70,hain,0,1.3970089872388014,-0.0436903753577491,-0.0017419573995953118,FALSE
70,acic,4.210930066499634,4.263780882537376,-0.009464046093672223,-0.007531983916672684,FALSE
71,toy,3.0333324159886472,3.1387307456892595,-0.029915362166933558,-0.014926320206228678,FALSE
71,kang,0,0.866421196221637,-0.0560701093759484,0.053078199583628215,FALSE
71,hain,0,1.3010645711871929,-0.03872408312367736,-0.004345147991380741,FALSE
71,acic,1.3677352746937192,1.7606238315085674,-0.004328192846691083,-0.002726009942628543,FALSE
63,toy,2.986382138869516,3.1574070488786194,-0.028198291662655375,-0.011714963898656812,FALSE
63,kang,0,-1.373771014183319,-0.07546467917183712,0.055935013754990055,FALSE
63,hain,0,2.2159713837303574,-0.06783378181713497,-0.0046898050569266474,FALSE
63,acic,5.3566225867031765,5.690194013015143,-0.009600976839968793,-0.007865686059116429,FALSE
72,toy,2.982352705816716,3.0269827523809,-0.027430114084253183,-0.014273505903620158,FALSE
72,kang,0,0.39926852235635124,-0.07124626878366241,0.05845024545680178,FALSE
72,hain,0,-0.15353007759564008,-0.01938601053220097,0.028617955153762226,FALSE
72,acic,3.4662499598974255,3.5703956362550873,-0.007200871313277076,-0.005720673582164037,FALSE
73,toy,2.939323079661222,3.1513642111653244,-0.02812137716590615,-0.012582587327730328,FALSE
73,kang,0,2.619648361761591,-0.052017476776645005,0.044868380863596485,FALSE
73,hain,0,0.6050592370527426,-0.031021752158669372,0.00938276367219535,FALSE
73,acic,5.721561678453299,5.076545430485848,-0.009917346889708013,-0.00799290607110396,FALSE
75,toy,2.957811347728366,3.103601253496917,-0.027557874869401203,-0.012914469149318581,FALSE
75,kang,0,0.2608564377833602,-0.05381866305104949,0.04650679032839085,FALSE
75,hain,0,0.2870895234335826,-0.020848557156278816,0.015035536992894975,FALSE
75,acic,1.2442972647392576,2.1614366377848797,-0.005105389238929368,-0.003299757093437868,FALSE
67,toy,2.9751056301352397,3.115372779742972,-0.02997153832967034,-0.008590175704241048,FALSE
67,kang,0,-0.18616399704819742,-0.056566415249251295,0.05232073950043997,FALSE
67,hain,0,0.694544594377918,-0.027572929706471627,0.005818411468404524,FALSE
67,acic,4.015559783094719,4.6655075694396535,-0.00979740428238248,-0.007600259547553264,FALSE
69,toy,2.98959651241593,3.372681022595346,-0.029269500714781856,-0.01644613012944978,FALSE
69,kang,0,-1.1217572861726808,-0.07378595247229416,0.054786038141210434,FALSE
69,hain,0,0.17912783994282488,-0.022131739726024367,0.016512502046041204,FALSE
69,acic,4.3546984351384905,4.6101769920765445,-0.010132955238291863,-0.008047210830582175,FALSE
76,toy,2.8841253380409646,3.0062147181569987,-0.028151361531038026,-0.012565389254768418,FALSE
76,kang,0,3.5114786565212057,-0.06862156082646459,0.049541421575981695,FALSE
76,hain,0,0.8147378904630287,-0.03247592628235063,0.007025390895418103,FALSE
76,acic,4.502972505244371,4.6756734429080815,-0.009643089537598681,-0.007393430530963493,FALSE
77,toy,2.9637747103176975,3.071884951974088,-0.028363736586345688,-0.016437135162123702,FALSE
77,kang,0,-0.3419724738127172,-0.05447715464539061,0.04835065119229964,FALSE
77,hain,0,0.5742348653976919,-0.05254571538522446,0.02202125038457873,FALSE
77,acic,4.906006027993626,6.245637869135166,-0.012621055461657928,-0.00992811257033324,FALSE
79,toy,2.9585417073719373,3.062261169913726,-0.02711194167448479,-0.012117677877827472,FALSE
79,kang,0,1.310508420711443,-0.06832325589646933,0.05596402737399832,FALSE
79,hain,0,-1.0739877759815109,-0.008906035198395633,0.03988946714426086,FALSE
79,acic,3.1329274727996963,2.7640715561717073,-0.007109867848381619,-0.004610029974828989,FALSE
80,toy,3.103398318966592,3.0771611134355155,-0.029256917288397338,-0.014621869794913027,TRUE
80,kang,0,0.3988850993943629,-0.058291957605239995,0.05935546640573993,FALSE
80,hain,0,-0.02743460566796685,-0.015468824096830066,0.016793187896030085,FALSE
80,acic,4.47735603968314,4.433176689726046,-0.009340275526789114,-0.007474851661815497,FALSE
81,toy,2.9657713419762732,3.0683016881800853,-0.028208910014346306,-0.011509759599849971,FALSE
81,kang,0,4.194949976851007,-0.057321841929851534,0.044704405971250784,FALSE
81,hain,0,-0.9354938135556283,0.002609839936458871,0.02801280635304762,FALSE
81,acic,3.8195221460765625,4.372005544172935,-0.009426556403042087,-0.007818754871415985,FALSE
74,toy,3.081685196963902,3.1629705277458546,-0.029985140822405193,-0.012363949913173595,FALSE
74,kang,0,-1.9041528778778343,-0.072387737145749,0.05271728144054257,FALSE
74,hain,0,0.3775640104659921,-0.022362522311634134,0.013707714325188842,FALSE
